,Probability Buy,Probability Hold,Probability Sell,Prediction
96,0.6119402050971985,0.26928088068962097,0.11877891421318054,0
97,0.5188674926757812,0.33119189739227295,0.14994055032730103,0
98,0.5593498945236206,0.2803857922554016,0.16026435792446136,0
99,0.6082064509391785,0.22784794867038727,0.16394568979740143,0
100,0.5459085702896118,0.278451532125473,0.17563991248607635,0
101,0.6520078182220459,0.19342847168445587,0.15456371009349823,0
102,0.6149190664291382,0.21508266031742096,0.16999827325344086,0
103,0.5293470621109009,0.27336713671684265,0.1972857117652893,0
104,0.42377761006355286,0.36753103137016296,0.20869143307209015,0
105,0.41425877809524536,0.3523903787136078,0.23335085809230804,0
106,0.2904302179813385,0.5124783515930176,0.19709134101867676,1
107,0.2407393455505371,0.5808231234550476,0.17843756079673767,1
108,0.26083552837371826,0.5514387488365173,0.18772567808628082,1
109,0.2538483440876007,0.5419976711273193,0.20415394008159637,1
110,0.27163901925086975,0.5121052861213684,0.21625572443008423,1
111,0.23445725440979004,0.5856435894966125,0.17989930510520935,1
112,0.2519696354866028,0.5608404278755188,0.18718984723091125,1
113,0.25723305344581604,0.5559161901473999,0.18685072660446167,1
114,0.2659374475479126,0.5258188843727112,0.20824362337589264,1
115,0.2659520208835602,0.5475426912307739,0.1865052580833435,1
116,0.27250048518180847,0.5096544623374939,0.21784503757953644,1
117,0.23605448007583618,0.5440616607666016,0.21988390386104584,1
118,0.22756609320640564,0.578437089920044,0.193996861577034,1
119,0.21425192058086395,0.5675732493400574,0.21817488968372345,1
120,0.2695889472961426,0.4535275399684906,0.27688345313072205,1
121,0.2626524865627289,0.4426729083061218,0.2946745455265045,1
122,0.2839023172855377,0.44892972707748413,0.26716792583465576,1
123,0.27139735221862793,0.4745303988456726,0.25407227873802185,1
124,0.26009824872016907,0.4846540093421936,0.25524771213531494,1
125,0.215864360332489,0.5665974020957947,0.2175382524728775,1
126,0.22564499080181122,0.5371136665344238,0.23724128305912018,1
127,0.21993227303028107,0.5495131611824036,0.23055455088615417,1
128,0.2312672734260559,0.5675143599510193,0.20121830701828003,1
129,0.2072216123342514,0.6145204305648804,0.1782579869031906,1
130,0.2236858457326889,0.5998047590255737,0.1765093207359314,1
131,0.2129766196012497,0.6118497848510742,0.17517368495464325,1
132,0.20878426730632782,0.6017487049102783,0.18946704268455505,1
133,0.2550309896469116,0.5557240843772888,0.18924498558044434,1
134,0.22158987820148468,0.5946254730224609,0.1837846040725708,1
135,0.2134973108768463,0.6087881922721863,0.1777145117521286,1
136,0.2183825671672821,0.5721056461334229,0.20951180160045624,1
137,0.24432282149791718,0.5646365284919739,0.19104065001010895,1
138,0.23254519701004028,0.5654700398445129,0.20198477804660797,1
139,0.24173122644424438,0.5370774865150452,0.22119128704071045,1
140,0.2194075584411621,0.6040641665458679,0.1765282154083252,1
141,0.20410072803497314,0.6036021113395691,0.19229714572429657,1
142,0.2158021330833435,0.6048475503921509,0.179350346326828,1
143,0.26403310894966125,0.542189359664917,0.19377748668193817,1
144,0.3730141222476959,0.37504786252975464,0.25193801522254944,1
145,0.34363389015197754,0.4213254451751709,0.23504072427749634,1
146,0.2625599801540375,0.5089830160140991,0.22845697402954102,1
147,0.22557029128074646,0.5081413388252258,0.2662883698940277,1
148,0.23430398106575012,0.4895023703575134,0.2761937081813812,1
149,0.2402300387620926,0.5136442184448242,0.2461257129907608,1
150,0.29610830545425415,0.434381365776062,0.26951029896736145,1
151,0.31097573041915894,0.3735675513744354,0.315456748008728,1
152,0.23355898261070251,0.4955752193927765,0.27086570858955383,1
153,0.20861998200416565,0.5657509565353394,0.22562897205352783,1
154,0.26655134558677673,0.516652524471283,0.21679620444774628,1
155,0.3247918486595154,0.41511663794517517,0.26009148359298706,1
156,0.2399321049451828,0.550805926322937,0.2092619389295578,1
157,0.2092868834733963,0.6226959824562073,0.16801723837852478,1
158,0.2981688976287842,0.4872869551181793,0.2145441174507141,1
159,0.35846132040023804,0.4312059283256531,0.21033281087875366,1
160,0.2989543378353119,0.47820645570755005,0.2228391468524933,1
161,0.2302582561969757,0.5944332480430603,0.17530854046344757,1
162,0.225874125957489,0.5917103886604309,0.1824154406785965,1
163,0.2343422770500183,0.5818526148796082,0.18380512297153473,1
164,0.2574429214000702,0.5532596707344055,0.18929745256900787,1
165,0.22748686373233795,0.5950313806533813,0.17748168110847473,1
166,0.22853124141693115,0.5975124835968018,0.17395628988742828,1
167,0.34279245138168335,0.49304425716400146,0.16416320204734802,1
168,0.20456451177597046,0.7057068943977356,0.08972854167222977,1
169,0.3136601448059082,0.5788381695747375,0.10750170052051544,1
170,0.45633819699287415,0.4068658649921417,0.13679590821266174,0
171,0.4258188009262085,0.4153261184692383,0.158855140209198,0
172,0.3057686984539032,0.5192341208457947,0.17499713599681854,1
173,0.24844631552696228,0.5587999820709229,0.19275371730327606,1
174,0.25764212012290955,0.5377334356307983,0.2046244740486145,1
175,0.24179577827453613,0.5681089162826538,0.19009530544281006,1
176,0.3055289685726166,0.5606961250305176,0.13377492129802704,1
177,0.3422531485557556,0.5145684480667114,0.14317847788333893,1
178,0.22481074929237366,0.6060484051704407,0.16914086043834686,1
179,0.26489657163619995,0.4976971745491028,0.23740623891353607,1
180,0.22561582922935486,0.6049714684486389,0.16941267251968384,1
181,0.16512508690357208,0.5938437581062317,0.24103112518787384,1
182,0.24998457729816437,0.5481501817703247,0.2018652707338333,1
183,0.24692939221858978,0.5771017670631409,0.17596885561943054,1
184,0.27739113569259644,0.5495693683624268,0.17303946614265442,1
185,0.2945483326911926,0.49500733613967896,0.2104443460702896,1
186,0.26387327909469604,0.5422255396842957,0.19390122592449188,1
187,0.24018201231956482,0.5684486031532288,0.19136936962604523,1
188,0.2314620316028595,0.5853902697563171,0.18314774334430695,1
189,0.22174330055713654,0.5761187076568604,0.20213788747787476,1
190,0.2076520174741745,0.5993260741233826,0.19302187860012054,1
191,0.20678657293319702,0.58016437292099,0.2130490094423294,1
192,0.2174486368894577,0.4991522431373596,0.2833991050720215,1
193,0.21802692115306854,0.4006534516811371,0.38131970167160034,1
194,0.2077597975730896,0.42835381627082825,0.36388635635375977,1
195,0.22874222695827484,0.43837857246398926,0.3328792154788971,1
196,0.2355344295501709,0.39293912053108215,0.3715263307094574,1
197,0.22280865907669067,0.4155164659023285,0.36167481541633606,1
198,0.22474318742752075,0.46326711773872375,0.31198960542678833,1
199,0.23074081540107727,0.43623611330986023,0.3330231308937073,1
200,0.22467219829559326,0.429866224527359,0.34546157717704773,1
201,0.23160463571548462,0.4546397626399994,0.31375569105148315,1
202,0.28004324436187744,0.4026569426059723,0.31729984283447266,1
203,0.28688928484916687,0.3582090437412262,0.3549017012119293,1
204,0.2991315722465515,0.39403486251831055,0.3068334758281708,1
205,0.22588427364826202,0.5794558525085449,0.19465990364551544,1
206,0.21113243699073792,0.5906403064727783,0.19822736084461212,1
207,0.16740579903125763,0.6718409657478333,0.16075323522090912,1
208,0.1562657356262207,0.68954998254776,0.1541842818260193,1
209,0.12182844430208206,0.7604464888572693,0.11772505939006805,1
210,0.12532131373882294,0.7569063901901245,0.11777234077453613,1
211,0.16825801134109497,0.6749763488769531,0.15676560997962952,1
212,0.14347223937511444,0.7420168519020081,0.11451088637113571,1
213,0.17911317944526672,0.6852493286132812,0.1356375515460968,1
214,0.15724244713783264,0.7097573280334473,0.1330001950263977,1
215,0.2773333787918091,0.5664976835250854,0.1561688929796219,1
216,0.4839138090610504,0.3187418282032013,0.19734439253807068,0
217,0.4844476282596588,0.24690724909305573,0.2686450183391571,0
218,0.3356577157974243,0.34228140115737915,0.32206079363822937,1
219,0.39031076431274414,0.28429216146469116,0.3253970742225647,0
220,0.42483553290367126,0.2611294090747833,0.314035028219223,0
221,0.4317200779914856,0.2762053310871124,0.29207465052604675,0
222,0.40852034091949463,0.2685118019580841,0.32296791672706604,0
223,0.4209827184677124,0.2722775936126709,0.3067397177219391,0
224,0.3711506724357605,0.3364805281162262,0.2923687994480133,0
225,0.353365421295166,0.3443131446838379,0.3023213744163513,0
226,0.36682865023612976,0.3215530514717102,0.3116183578968048,0
227,0.31000789999961853,0.3580350875854492,0.3319568932056427,1
228,0.26655030250549316,0.47750407457351685,0.2559456527233124,1
229,0.49932897090911865,0.24372458457946777,0.2569464445114136,0
230,0.3344631493091583,0.36419814825057983,0.30133870244026184,1
231,0.30052727460861206,0.4090549349784851,0.2904178202152252,1
232,0.3424103558063507,0.35540035367012024,0.3021892309188843,1
233,0.39618632197380066,0.283853143453598,0.3199605643749237,0
234,0.2631321847438812,0.446583092212677,0.2902846336364746,1
235,0.2498006671667099,0.4398098289966583,0.3103894591331482,1
236,0.27399784326553345,0.43293970823287964,0.2930624783039093,1
237,0.3774441182613373,0.2343715876340866,0.38818421959877014,2
238,0.32853832840919495,0.313078373670578,0.35838326811790466,2
239,0.31904613971710205,0.3498469591140747,0.33110693097114563,1
240,0.33550477027893066,0.327751100063324,0.33674415946006775,2
241,0.302399605512619,0.37156492471694946,0.3260354995727539,1
242,0.3518846929073334,0.2945457100868225,0.3535695970058441,2
243,0.3405614197254181,0.32398244738578796,0.33545610308647156,0
244,0.3827422857284546,0.2374802827835083,0.3797774016857147,0
245,0.3385213315486908,0.3408448100090027,0.32063382863998413,1
246,0.31193825602531433,0.37266483902931213,0.31539690494537354,1
247,0.290487676858902,0.3878909945487976,0.3216213583946228,1
248,0.29086434841156006,0.3910520076751709,0.31808364391326904,1
249,0.29544684290885925,0.3740693926811218,0.33048370480537415,1
250,0.2821865677833557,0.3995422422885895,0.3182711899280548,1
251,0.2597561180591583,0.4827817678451538,0.25746217370033264,1
252,0.500008761882782,0.19582915306091309,0.30416205525398254,0
253,0.44816574454307556,0.2697605490684509,0.2820736765861511,0
254,0.5640543699264526,0.17209786176681519,0.2638477385044098,0
255,0.36693695187568665,0.29273027181625366,0.34033283591270447,0
256,0.2772502899169922,0.39038267731666565,0.33236703276634216,1
257,0.24698935449123383,0.4580375552177429,0.2949729859828949,1
258,0.20399455726146698,0.5917438268661499,0.2042616307735443,1
259,0.1902625560760498,0.6519436240196228,0.1577938050031662,1
260,0.22657912969589233,0.5286659598350525,0.24475495517253876,1
261,0.215820774435997,0.5375795364379883,0.24659958481788635,1
262,0.22232741117477417,0.51328045129776,0.2643921971321106,1
263,0.20342740416526794,0.5473203063011169,0.2492522895336151,1
264,0.2702651619911194,0.3764322102069855,0.35330259799957275,1
265,0.24104471504688263,0.4350646734237671,0.3238906264305115,1
266,0.21416187286376953,0.5141821503639221,0.2716560363769531,1
267,0.22738076746463776,0.46980881690979004,0.3028104603290558,1
268,0.21984434127807617,0.500132143497467,0.2800234854221344,1
269,0.22875787317752838,0.4797365069389343,0.2915055751800537,1
270,0.38896065950393677,0.2060074359178543,0.4050319194793701,2
271,0.3462347388267517,0.2294616848230362,0.4243035614490509,2
272,0.3430863320827484,0.2711104154586792,0.3858032524585724,2
273,0.34651651978492737,0.28310728073120117,0.3703761398792267,2
274,0.344205379486084,0.2814061641693115,0.37438854575157166,2
275,0.37887439131736755,0.2673497796058655,0.3537757992744446,0
276,0.40349823236465454,0.28404611349105835,0.3124556243419647,0
277,0.4681396782398224,0.28294917941093445,0.24891109764575958,0
278,0.42851731181144714,0.37719273567199707,0.19428987801074982,0
279,0.46073201298713684,0.3748404085636139,0.16442754864692688,0
280,0.5120625495910645,0.3141646683216095,0.17377273738384247,0
281,0.5506574511528015,0.2694198787212372,0.17992261052131653,0
282,0.3707526624202728,0.45957279205322266,0.1696746051311493,1
283,0.357452929019928,0.456605464220047,0.18594153225421906,1
284,0.28751933574676514,0.5454537272453308,0.16702698171138763,1
285,0.26010408997535706,0.557371199131012,0.1825246810913086,1
286,0.22705087065696716,0.6096144318580627,0.1633346974849701,1
287,0.20322097837924957,0.6544376015663147,0.14234143495559692,1
288,0.2393941432237625,0.6249337792396545,0.13567206263542175,1
289,0.1946420669555664,0.670109748840332,0.13524813950061798,1
290,0.22310537099838257,0.6130139231681824,0.1638805866241455,1
291,0.1617649346590042,0.716701090335846,0.12153397500514984,1
292,0.1914803385734558,0.6629143953323364,0.14560526609420776,1
293,0.10555156320333481,0.7923662066459656,0.10208219289779663,1
294,0.19499008357524872,0.6270049810409546,0.17800495028495789,1
295,0.407543420791626,0.26242318749427795,0.33003342151641846,0
296,0.5349350571632385,0.15564152598381042,0.3094232976436615,0
297,0.6488128900527954,0.11803369224071503,0.23315341770648956,0
298,0.5663830637931824,0.1709163933992386,0.26270049810409546,0
299,0.5041355490684509,0.22367563843727112,0.27218878269195557,0
300,0.4717189371585846,0.26522237062454224,0.26305872201919556,0
301,0.4267879128456116,0.29168713092803955,0.2815249264240265,0
302,0.35384875535964966,0.37531372904777527,0.2708374857902527,1
303,0.33452367782592773,0.42340728640556335,0.24206894636154175,1
304,0.3487832546234131,0.38322657346725464,0.2679900527000427,1
305,0.27842026948928833,0.5181201100349426,0.20345963537693024,1
306,0.2872053384780884,0.48186084628105164,0.23093371093273163,1
307,0.23215161263942719,0.6121891140937805,0.15565931797027588,1
308,0.20800383388996124,0.651176393032074,0.14081983268260956,1
309,0.19331243634223938,0.6777657866477966,0.12892167270183563,1
310,0.17989839613437653,0.7005674839019775,0.11953406780958176,1
311,0.2504989504814148,0.5961104035377502,0.15339066088199615,1
312,0.2895926833152771,0.5242608189582825,0.186146542429924,1
313,0.2557757794857025,0.5930102467536926,0.1512138843536377,1
314,0.2592994272708893,0.6160479784011841,0.12465257197618484,1
315,0.20007909834384918,0.702204704284668,0.09771624952554703,1
316,0.23611852526664734,0.6457521915435791,0.11812939494848251,1
317,0.24314817786216736,0.653440535068512,0.10341120511293411,1
318,0.7383031845092773,0.11422908306121826,0.1474677175283432,0
319,0.7543568015098572,0.08621881902217865,0.15942440927028656,0
320,0.7687474489212036,0.08264940977096558,0.14860311150550842,0
321,0.8273928165435791,0.05841447785496712,0.11419278383255005,0
322,0.5692108273506165,0.19121800363063812,0.23957112431526184,0
323,0.4384044110774994,0.2582496702671051,0.3033459186553955,0
324,0.40627405047416687,0.31384027004241943,0.27988573908805847,0
325,0.38061729073524475,0.38376277685165405,0.23561985790729523,1
326,0.39909058809280396,0.3634193241596222,0.23749010264873505,0
327,0.43828925490379333,0.3404727280139923,0.22123807668685913,0
328,0.7509560585021973,0.0913468599319458,0.1576971709728241,0
329,0.9122666120529175,0.039954233914613724,0.0477791391313076,0
330,0.8784667253494263,0.05995720624923706,0.06157608702778816,0
331,0.8166413903236389,0.10056573897600174,0.08279284834861755,0
332,0.7862139940261841,0.11782227456569672,0.0959637388586998,0
333,0.8004494905471802,0.1142592802643776,0.08529117703437805,0
334,0.8897731900215149,0.0674886479973793,0.04273815080523491,0
335,0.7503160238265991,0.14238940179347992,0.10729453712701797,0
336,0.7028388977050781,0.18580396473407745,0.111357182264328,0
337,0.6787847280502319,0.20762662589550018,0.11358862370252609,0
338,0.7272197604179382,0.17073817551136017,0.10204203426837921,0
339,0.7778618931770325,0.13604141771793365,0.08609674125909805,0
340,0.7977080345153809,0.12228355556726456,0.08000841736793518,0
341,0.7175031900405884,0.17595012485980988,0.10654675960540771,0
342,0.6046022176742554,0.24428388476371765,0.1511138379573822,0
343,0.48726165294647217,0.31379297375679016,0.19894534349441528,0
344,0.4699596166610718,0.31807148456573486,0.21196895837783813,0
345,0.3764019012451172,0.38113051652908325,0.24246758222579956,1
346,0.45947179198265076,0.33926740288734436,0.20126082003116608,0
347,0.49332526326179504,0.31883952021598816,0.18783526122570038,0
348,0.4108133316040039,0.3866718113422394,0.20251478254795074,0
349,0.3809939920902252,0.4110281467437744,0.20797787606716156,1
350,0.26100099086761475,0.5667916536331177,0.17220722138881683,1
351,0.24499721825122833,0.5969948768615723,0.15800787508487701,1
352,0.28858840465545654,0.4112628400325775,0.30014875531196594,1
353,0.35182681679725647,0.41936901211738586,0.2288041114807129,1
354,0.3246138393878937,0.49784383177757263,0.17754223942756653,1
355,0.2945397198200226,0.5501320362091064,0.15532827377319336,1
356,0.32144540548324585,0.49327340722084045,0.1852811872959137,1
357,0.30808955430984497,0.5282731056213379,0.16363732516765594,1
358,0.27962204813957214,0.5584315657615662,0.1619463711977005,1
359,0.29889851808547974,0.5276748538017273,0.1734265834093094,1
360,0.2729507088661194,0.5078882575035095,0.2191610336303711,1
361,0.26053953170776367,0.5355510711669922,0.20390939712524414,1
362,0.21813178062438965,0.47125300765037537,0.31061527132987976,1
363,0.2356863170862198,0.5417916178703308,0.2225220501422882,1
364,0.22201944887638092,0.5144156813621521,0.2635647654533386,1
365,0.24673664569854736,0.45947423577308655,0.29378917813301086,1
366,0.3161892890930176,0.3835570812225342,0.30025362968444824,1
367,0.31888148188591003,0.46037980914115906,0.2207387536764145,1
368,0.3198679983615875,0.4712968170642853,0.20883522927761078,1
369,0.30348068475723267,0.49953484535217285,0.1969844102859497,1
370,0.2418239861726761,0.5681498646736145,0.1900261789560318,1
371,0.2625599503517151,0.40352195501327515,0.33391812443733215,1
372,0.2589157223701477,0.5035526156425476,0.2375316023826599,1
373,0.24426890909671783,0.5842747092247009,0.17145635187625885,1
374,0.25927361845970154,0.5426357388496399,0.1980905830860138,1
375,0.2429141104221344,0.5281438231468201,0.22894203662872314,1
376,0.29428404569625854,0.4512193202972412,0.25449657440185547,1
377,0.31887462735176086,0.4573751389980316,0.22375014424324036,1
378,0.30170127749443054,0.45432600378990173,0.24397271871566772,1
379,0.2714589536190033,0.5649677515029907,0.1635732650756836,1
380,0.3095768094062805,0.5201303958892822,0.17029279470443726,1
381,0.28283998370170593,0.5503924489021301,0.16676746308803558,1
382,0.26404884457588196,0.5542767643928528,0.18167434632778168,1
383,0.2689421772956848,0.5310304164886475,0.20002739131450653,1
384,0.2690187692642212,0.5470350384712219,0.18394625186920166,1
385,0.2669447064399719,0.5493143200874329,0.1837409883737564,1
386,0.2605527639389038,0.5307356715202332,0.20871153473854065,1
387,0.24609264731407166,0.46288225054740906,0.2910250425338745,1
388,0.24318283796310425,0.4660353362560272,0.29078179597854614,1
389,0.25334230065345764,0.4135538935661316,0.33310380578041077,1
390,0.5324212312698364,0.254374623298645,0.21320414543151855,0
391,0.4915977120399475,0.3139874041080475,0.194414883852005,0
392,0.497288316488266,0.3412230908870697,0.16148871183395386,0
393,0.4957675635814667,0.34175997972488403,0.16247247159481049,0
394,0.6045270562171936,0.2640368640422821,0.1314360350370407,0
395,0.5254098773002625,0.32596707344055176,0.1486230492591858,0
396,0.5344598889350891,0.31114518642425537,0.1543949395418167,0
397,0.4841703474521637,0.3651062846183777,0.15072324872016907,0
398,0.45421668887138367,0.3950430452823639,0.15074029564857483,0
399,0.4377826750278473,0.41730815172195435,0.14490915834903717,0
400,0.5003229379653931,0.3478229343891144,0.15185405313968658,0
401,0.4168774485588074,0.37145066261291504,0.211671844124794,0
402,0.32631975412368774,0.42119815945625305,0.25248202681541443,1
403,0.22726508975028992,0.6068525314331055,0.16588245332241058,1
404,0.2155049443244934,0.6429557204246521,0.14153935015201569,1
405,0.21956659853458405,0.6224721670150757,0.15796129405498505,1
406,0.23408769071102142,0.5920961499214172,0.17381621897220612,1
407,0.2653489410877228,0.5507616400718689,0.18388938903808594,1
408,0.2442696988582611,0.5854476094245911,0.17028264701366425,1
409,0.301455557346344,0.4817228317260742,0.21682164072990417,1
410,0.2703709900379181,0.5342768430709839,0.1953522115945816,1
411,0.26028281450271606,0.536419153213501,0.20329804718494415,1
412,0.32058361172676086,0.3748089373111725,0.3046073913574219,1
413,0.3277139365673065,0.38858047127723694,0.2837055027484894,1
414,0.3960419297218323,0.356157511472702,0.2478005737066269,0
415,0.35399845242500305,0.3406020402908325,0.30539947748184204,0
416,0.32712411880493164,0.37832534313201904,0.29455044865608215,1
417,0.30607277154922485,0.4665047824382782,0.22742240130901337,1
418,0.2391660213470459,0.5715071558952332,0.18932676315307617,1
419,0.23968835175037384,0.5906067490577698,0.1697048842906952,1
420,0.23444527387619019,0.590303897857666,0.1752507984638214,1
421,0.24930839240550995,0.5389853715896606,0.2117062211036682,1
422,0.2612799406051636,0.49590161442756653,0.24281848967075348,1
423,0.23149974644184113,0.5471010804176331,0.22139917314052582,1
424,0.21697957813739777,0.5839884281158447,0.1990320086479187,1
425,0.24196915328502655,0.571240246295929,0.1867905706167221,1
426,0.2556917667388916,0.5602985620498657,0.18400956690311432,1
427,0.23784230649471283,0.5739553570747375,0.18820232152938843,1
428,0.23443518579006195,0.43564724922180176,0.3299175798892975,1
429,0.23669324815273285,0.47551172971725464,0.2877950668334961,1
430,0.2357875555753708,0.4789838194847107,0.28522858023643494,1
431,0.2237626612186432,0.46846675872802734,0.30777066946029663,1
432,0.2226722687482834,0.46893492341041565,0.30839279294013977,1
433,0.22755752503871918,0.43904101848602295,0.3334013819694519,1
434,0.23476044833660126,0.42327773571014404,0.3419618308544159,1
435,0.22243699431419373,0.43575581908226013,0.34180715680122375,1
436,0.2201637625694275,0.43668684363365173,0.34314942359924316,1
437,0.19933629035949707,0.4673289656639099,0.333334743976593,1
438,0.29542985558509827,0.4091407060623169,0.29542940855026245,1
439,0.3746562898159027,0.4436393678188324,0.18170420825481415,1
440,0.3663407564163208,0.39743131399154663,0.23622792959213257,1
441,0.3313535153865814,0.4315386116504669,0.23710787296295166,1
442,0.29649102687835693,0.4997837543487549,0.20372532308101654,1
443,0.27458295226097107,0.5009353756904602,0.22448168694972992,1
444,0.2788487374782562,0.4875459372997284,0.233605295419693,1
445,0.3528903126716614,0.44178205728530884,0.20532764494419098,1
446,0.22489221394062042,0.671056866645813,0.10405080020427704,1
447,0.1673201322555542,0.7403568625450134,0.09232290834188461,1
448,0.2440536767244339,0.6529996991157532,0.10294664651155472,1
449,0.22184403240680695,0.6622940897941589,0.11586184054613113,1
450,0.1744314283132553,0.7086535692214966,0.11691494286060333,1
