,Probability Buy,Probability Hold,Probability Sell,Prediction,Dates
35,0.2730610966682434,0.25770851969718933,0.46923041343688965,2,2024-03-02 03:00:00+00:00
36,0.2866411805152893,0.23976878821849823,0.47359007596969604,2,2024-03-02 04:00:00+00:00
37,0.29478925466537476,0.2810938060283661,0.42411693930625916,2,2024-03-02 05:00:00+00:00
38,0.32369115948677063,0.24806077778339386,0.4282480776309967,2,2024-03-02 06:00:00+00:00
39,0.3355775773525238,0.2795625925064087,0.38485974073410034,2,2024-03-02 07:00:00+00:00
40,0.3297583758831024,0.32442429661750793,0.3458172678947449,2,2024-03-02 08:00:00+00:00
41,0.3146018087863922,0.37029752135276794,0.31510069966316223,1,2024-03-02 09:00:00+00:00
42,0.35254859924316406,0.34058064222335815,0.306870698928833,0,2024-03-02 10:00:00+00:00
43,0.3698807954788208,0.3168717622756958,0.3132475018501282,0,2024-03-02 11:00:00+00:00
44,0.3076057732105255,0.3933337926864624,0.29906052350997925,1,2024-03-02 12:00:00+00:00
45,0.3254891037940979,0.3709089457988739,0.3036019504070282,1,2024-03-02 13:00:00+00:00
46,0.32791757583618164,0.31937792897224426,0.3527045249938965,2,2024-03-02 14:00:00+00:00
47,0.3925626873970032,0.22886423766613007,0.37857314944267273,0,2024-03-02 15:00:00+00:00
48,0.27241748571395874,0.32658374309539795,0.4009987413883209,2,2024-03-02 16:00:00+00:00
49,0.28189170360565186,0.3539738953113556,0.3641343116760254,2,2024-03-02 17:00:00+00:00
50,0.267835408449173,0.3768199384212494,0.35534462332725525,1,2024-03-02 18:00:00+00:00
51,0.30468738079071045,0.31157946586608887,0.3837331235408783,2,2024-03-02 19:00:00+00:00
52,0.31139954924583435,0.2611287236213684,0.42747169733047485,2,2024-03-02 20:00:00+00:00
53,0.3365724980831146,0.23713995516300201,0.42628756165504456,2,2024-03-02 21:00:00+00:00
54,0.3880492150783539,0.2307305634021759,0.3812202513217926,0,2024-03-02 22:00:00+00:00
55,0.3924633860588074,0.21239683032035828,0.3951398432254791,2,2024-03-02 23:00:00+00:00
56,0.4076234698295593,0.22025859355926514,0.37211793661117554,0,2024-03-03 00:00:00+00:00
57,0.40990132093429565,0.2155086100101471,0.37459006905555725,0,2024-03-03 01:00:00+00:00
58,0.44721508026123047,0.17648576200008392,0.3762992322444916,0,2024-03-03 02:00:00+00:00
59,0.48540693521499634,0.17045538127422333,0.344137579202652,0,2024-03-03 03:00:00+00:00
60,0.49352508783340454,0.18702612817287445,0.3194487690925598,0,2024-03-03 04:00:00+00:00
61,0.5201351046562195,0.15927644073963165,0.32058843970298767,0,2024-03-03 05:00:00+00:00
62,0.5319589376449585,0.14512476325035095,0.32291629910469055,0,2024-03-03 06:00:00+00:00
63,0.41723474860191345,0.09136145561933517,0.49140381813049316,2,2024-03-03 07:00:00+00:00
64,0.5190156102180481,0.1213923767209053,0.3595920205116272,0,2024-03-03 08:00:00+00:00
65,0.44056031107902527,0.23961451649665833,0.31982511281967163,0,2024-03-03 09:00:00+00:00
66,0.4584277272224426,0.241511732339859,0.3000606596469879,0,2024-03-03 10:00:00+00:00
67,0.48633521795272827,0.2082928568124771,0.3053719401359558,0,2024-03-03 11:00:00+00:00
68,0.4181552827358246,0.2634410858154297,0.3184036910533905,0,2024-03-03 12:00:00+00:00
69,0.43236637115478516,0.25875750184059143,0.3088761270046234,0,2024-03-03 13:00:00+00:00
70,0.42614153027534485,0.25564613938331604,0.3182123005390167,0,2024-03-03 14:00:00+00:00
71,0.42808160185813904,0.260233074426651,0.3116854131221771,0,2024-03-03 15:00:00+00:00
72,0.4299812614917755,0.2710982859134674,0.2989204227924347,0,2024-03-03 16:00:00+00:00
73,0.42452171444892883,0.2952766418457031,0.28020158410072327,0,2024-03-03 17:00:00+00:00
74,0.46663302183151245,0.2592255473136902,0.2741415202617645,0,2024-03-03 18:00:00+00:00
75,0.5161216259002686,0.21401838958263397,0.26985985040664673,0,2024-03-03 19:00:00+00:00
76,0.5076285004615784,0.2457442432641983,0.24662727117538452,0,2024-03-03 20:00:00+00:00
77,0.5244067311286926,0.22044098377227783,0.25515216588974,0,2024-03-03 21:00:00+00:00
78,0.4315825402736664,0.28050708770751953,0.2879104018211365,0,2024-03-03 22:00:00+00:00
79,0.491197794675827,0.23062898218631744,0.27817320823669434,0,2024-03-03 23:00:00+00:00
80,0.5075589418411255,0.16143906116485596,0.33100199699401855,0,2024-03-04 00:00:00+00:00
81,0.5427259802818298,0.1700495332479477,0.2872244715690613,0,2024-03-04 01:00:00+00:00
82,0.40775901079177856,0.11754113435745239,0.47469979524612427,2,2024-03-04 02:00:00+00:00
83,0.4559590816497803,0.13150393962860107,0.4125368893146515,0,2024-03-04 03:00:00+00:00
84,0.5125300884246826,0.13844802975654602,0.3490220308303833,0,2024-03-04 04:00:00+00:00
85,0.5265927910804749,0.14351271092891693,0.329894483089447,0,2024-03-04 05:00:00+00:00
86,0.4882722496986389,0.1376272290945053,0.37410056591033936,0,2024-03-04 06:00:00+00:00
87,0.5252728462219238,0.12198813259601593,0.35273903608322144,0,2024-03-04 07:00:00+00:00
88,0.5272650122642517,0.12999983131885529,0.3427352011203766,0,2024-03-04 08:00:00+00:00
89,0.4702449142932892,0.162674218416214,0.36708080768585205,0,2024-03-04 09:00:00+00:00
90,0.40940776467323303,0.11326755583286285,0.47732460498809814,2,2024-03-04 10:00:00+00:00
91,0.4221455156803131,0.11411178857088089,0.4637426733970642,2,2024-03-04 11:00:00+00:00
92,0.48883920907974243,0.15908373892307281,0.35207706689834595,0,2024-03-04 12:00:00+00:00
93,0.4700733721256256,0.13738185167312622,0.3925447463989258,0,2024-03-04 13:00:00+00:00
94,0.4166147708892822,0.11376427859067917,0.4696209728717804,2,2024-03-04 14:00:00+00:00
95,0.4768856465816498,0.2151251584291458,0.3079892098903656,0,2024-03-04 15:00:00+00:00
96,0.49554091691970825,0.15869033336639404,0.3457687497138977,0,2024-03-04 16:00:00+00:00
97,0.33401161432266235,0.08600426465272903,0.579984188079834,2,2024-03-04 17:00:00+00:00
98,0.44149571657180786,0.10263693332672119,0.45586732029914856,2,2024-03-04 18:00:00+00:00
99,0.5250853896141052,0.15289311110973358,0.322021484375,0,2024-03-04 19:00:00+00:00
100,0.32166802883148193,0.07097803801298141,0.6073538661003113,2,2024-03-04 20:00:00+00:00
101,0.34896424412727356,0.06885743886232376,0.5821782946586609,2,2024-03-04 21:00:00+00:00
102,0.4572697877883911,0.1004679873585701,0.4422621726989746,0,2024-03-04 22:00:00+00:00
103,0.4307304322719574,0.0889766588807106,0.48029279708862305,2,2024-03-04 23:00:00+00:00
104,0.41590628027915955,0.07951387017965317,0.5045798420906067,2,2024-03-05 00:00:00+00:00
105,0.4475403130054474,0.08062254637479782,0.47183719277381897,2,2024-03-05 01:00:00+00:00
106,0.5214255452156067,0.1139877587556839,0.3645866811275482,0,2024-03-05 02:00:00+00:00
107,0.5160835981369019,0.10641356557607651,0.37750279903411865,0,2024-03-05 03:00:00+00:00
108,0.5339286923408508,0.15002359449863434,0.31604766845703125,0,2024-03-05 04:00:00+00:00
109,0.5378610491752625,0.1432262808084488,0.31891265511512756,0,2024-03-05 05:00:00+00:00
110,0.5468811392784119,0.1507769078016281,0.30234193801879883,0,2024-03-05 06:00:00+00:00
111,0.5256366729736328,0.1287538707256317,0.34560948610305786,0,2024-03-05 07:00:00+00:00
112,0.5226834416389465,0.1278219372034073,0.3494946360588074,0,2024-03-05 08:00:00+00:00
113,0.4808047413825989,0.20445121824741364,0.3147440254688263,0,2024-03-05 09:00:00+00:00
114,0.5306128263473511,0.1619916409254074,0.3073955476284027,0,2024-03-05 10:00:00+00:00
115,0.5466282963752747,0.16177114844322205,0.2916005551815033,0,2024-03-05 11:00:00+00:00
116,0.5283347368240356,0.14114509522914886,0.3305201828479767,0,2024-03-05 12:00:00+00:00
117,0.5157583355903625,0.12855127453804016,0.3556903600692749,0,2024-03-05 13:00:00+00:00
118,0.5003167986869812,0.10015441477298737,0.39952877163887024,0,2024-03-05 14:00:00+00:00
119,0.509306788444519,0.14761149883270264,0.3430817127227783,0,2024-03-05 15:00:00+00:00
120,0.4852009117603302,0.20694321393966675,0.30785587430000305,0,2024-03-05 16:00:00+00:00
121,0.4566822946071625,0.22472243010997772,0.3185952603816986,0,2024-03-05 17:00:00+00:00
122,0.41882947087287903,0.20732229948043823,0.3738483190536499,0,2024-03-05 18:00:00+00:00
123,0.3898096978664398,0.24154601991176605,0.36864426732063293,0,2024-03-05 21:00:00+00:00
124,0.31872546672821045,0.28326550126075745,0.3980090916156769,2,2024-03-05 22:00:00+00:00
125,0.26718953251838684,0.3607522249221802,0.3720581829547882,2,2024-03-05 23:00:00+00:00
126,0.26405251026153564,0.39277589321136475,0.3431716561317444,1,2024-03-06 00:00:00+00:00
127,0.263763427734375,0.43729960918426514,0.29893699288368225,1,2024-03-06 01:00:00+00:00
128,0.2604304850101471,0.4334932565689087,0.30607637763023376,1,2024-03-06 02:00:00+00:00
129,0.27991625666618347,0.42076751589775085,0.29931625723838806,1,2024-03-06 03:00:00+00:00
130,0.28661757707595825,0.3847106695175171,0.32867175340652466,1,2024-03-06 04:00:00+00:00
131,0.2921445965766907,0.41636887192726135,0.29148656129837036,1,2024-03-06 05:00:00+00:00
132,0.28924572467803955,0.4449940323829651,0.26576024293899536,1,2024-03-06 06:00:00+00:00
133,0.279681533575058,0.48266980051994324,0.23764872550964355,1,2024-03-06 07:00:00+00:00
134,0.2784454822540283,0.47693002223968506,0.24462459981441498,1,2024-03-06 08:00:00+00:00
135,0.24656210839748383,0.521065354347229,0.23237256705760956,1,2024-03-06 11:00:00+00:00
136,0.2940017580986023,0.4316664934158325,0.2743317782878876,1,2024-03-06 12:00:00+00:00
137,0.29232072830200195,0.43061280250549316,0.2770664691925049,1,2024-03-06 13:00:00+00:00
138,0.3143247961997986,0.3942073583602905,0.29146790504455566,1,2024-03-06 15:00:00+00:00
139,0.31569331884384155,0.38288113474845886,0.3014255464076996,1,2024-03-06 21:00:00+00:00
140,0.25918182730674744,0.41627344489097595,0.324544757604599,1,2024-03-06 22:00:00+00:00
141,0.2999225854873657,0.3143715560436249,0.3857058584690094,2,2024-03-06 23:00:00+00:00
142,0.26349908113479614,0.4635316729545593,0.2729693055152893,1,2024-03-07 00:00:00+00:00
143,0.2741572856903076,0.4300694763660431,0.2957732379436493,1,2024-03-07 01:00:00+00:00
144,0.33002039790153503,0.23719747364521027,0.43278223276138306,2,2024-03-07 02:00:00+00:00
145,0.33317917585372925,0.22902369499206543,0.4377971291542053,2,2024-03-07 03:00:00+00:00
146,0.3000751733779907,0.26499035954475403,0.43493449687957764,2,2024-03-07 04:00:00+00:00
147,0.32946112751960754,0.2377564013004303,0.43278244137763977,2,2024-03-07 05:00:00+00:00
148,0.406714528799057,0.18626342713832855,0.407022088766098,2,2024-03-07 06:00:00+00:00
149,0.461111456155777,0.1766371876001358,0.362251341342926,0,2024-03-07 07:00:00+00:00
150,0.46111053228378296,0.1486547291278839,0.3902348577976227,0,2024-03-07 08:00:00+00:00
151,0.4534955620765686,0.12351437658071518,0.4229900538921356,0,2024-03-07 09:00:00+00:00
152,0.4670449197292328,0.12272707372903824,0.4102279543876648,0,2024-03-07 10:00:00+00:00
153,0.37777289748191833,0.20223283767700195,0.4199942648410797,2,2024-03-07 11:00:00+00:00
154,0.42567822337150574,0.14481791853904724,0.429503858089447,2,2024-03-07 12:00:00+00:00
155,0.44134509563446045,0.13013198971748352,0.42852288484573364,0,2024-03-07 13:00:00+00:00
156,0.39083102345466614,0.1651967167854309,0.44397228956222534,2,2024-03-07 14:00:00+00:00
157,0.3889622092247009,0.12416710704565048,0.486870676279068,2,2024-03-07 15:00:00+00:00
158,0.3920055329799652,0.12107463926076889,0.4869198203086853,2,2024-03-07 17:00:00+00:00
159,0.39276453852653503,0.11383295059204102,0.4934026300907135,2,2024-03-07 18:00:00+00:00
160,0.4064478874206543,0.09157510101795197,0.5019769668579102,2,2024-03-07 19:00:00+00:00
161,0.41802722215652466,0.09296397864818573,0.4890088438987732,2,2024-03-07 20:00:00+00:00
162,0.4055277705192566,0.0833776667714119,0.5110945701599121,2,2024-03-07 21:00:00+00:00
163,0.4214431941509247,0.09153833985328674,0.48701855540275574,2,2024-03-07 22:00:00+00:00
164,0.43805667757987976,0.09189672023057938,0.4700467586517334,2,2024-03-07 23:00:00+00:00
165,0.44933995604515076,0.10091619938611984,0.44974377751350403,2,2024-03-08 00:00:00+00:00
166,0.4545131325721741,0.08928154408931732,0.4562053978443146,2,2024-03-08 01:00:00+00:00
167,0.45361262559890747,0.07910528779029846,0.46728214621543884,2,2024-03-08 02:00:00+00:00
168,0.4925276041030884,0.09801258146762848,0.40945976972579956,0,2024-03-08 03:00:00+00:00
169,0.502124011516571,0.10796858370304108,0.38990744948387146,0,2024-03-08 04:00:00+00:00
170,0.5016165375709534,0.11126190423965454,0.3871214985847473,0,2024-03-08 05:00:00+00:00
171,0.4789348840713501,0.1134989932179451,0.407566100358963,0,2024-03-08 06:00:00+00:00
172,0.4546668231487274,0.14380264282226562,0.40153059363365173,0,2024-03-08 07:00:00+00:00
173,0.45749765634536743,0.11873559653759003,0.4237666726112366,0,2024-03-08 08:00:00+00:00
174,0.500203549861908,0.15588483214378357,0.34391164779663086,0,2024-03-08 09:00:00+00:00
175,0.5093328356742859,0.14627553522586823,0.3443916440010071,0,2024-03-08 10:00:00+00:00
176,0.5105145573616028,0.13662944734096527,0.35285601019859314,0,2024-03-08 11:00:00+00:00
177,0.5022701025009155,0.13445879518985748,0.3632710874080658,0,2024-03-08 12:00:00+00:00
178,0.49642646312713623,0.1554417461156845,0.34813177585601807,0,2024-03-08 13:00:00+00:00
179,0.4693405330181122,0.19303353130817413,0.3376258611679077,0,2024-03-08 14:00:00+00:00
180,0.4512864351272583,0.21713660657405853,0.331576943397522,0,2024-03-08 15:00:00+00:00
181,0.4430564343929291,0.21619684994220734,0.34074679017066956,0,2024-03-08 17:00:00+00:00
182,0.3999716639518738,0.2379070520401001,0.3621213138103485,0,2024-03-08 18:00:00+00:00
183,0.39750874042510986,0.25702574849128723,0.3454654812812805,0,2024-03-08 19:00:00+00:00
184,0.39176371693611145,0.25491368770599365,0.3533226549625397,0,2024-03-08 20:00:00+00:00
185,0.3918045461177826,0.2627893388271332,0.34540608525276184,0,2024-03-08 21:00:00+00:00
186,0.3942919969558716,0.2658561170101166,0.33985188603401184,0,2024-03-08 22:00:00+00:00
187,0.38406798243522644,0.2787446081638336,0.3371874690055847,0,2024-03-08 23:00:00+00:00
188,0.3782086670398712,0.2833011746406555,0.33849015831947327,0,2024-03-09 00:00:00+00:00
189,0.38387078046798706,0.2787764072418213,0.33735278248786926,0,2024-03-09 01:00:00+00:00
190,0.3925475478172302,0.28577059507369995,0.3216819167137146,0,2024-03-09 02:00:00+00:00
191,0.40930798649787903,0.26047810912132263,0.3302139341831207,0,2024-03-09 03:00:00+00:00
192,0.42676571011543274,0.23999221622943878,0.3332420289516449,0,2024-03-09 04:00:00+00:00
193,0.4628898799419403,0.20615254342556,0.3309575915336609,0,2024-03-09 05:00:00+00:00
194,0.47038987278938293,0.177223339676857,0.3523867130279541,0,2024-03-09 06:00:00+00:00
195,0.44993194937705994,0.23162534832954407,0.3184426724910736,0,2024-03-09 07:00:00+00:00
196,0.45867452025413513,0.21334905922412872,0.32797643542289734,0,2024-03-09 08:00:00+00:00
197,0.45462191104888916,0.22048617899417877,0.32489192485809326,0,2024-03-09 09:00:00+00:00
198,0.43411603569984436,0.2503906190395355,0.3154933452606201,0,2024-03-09 10:00:00+00:00
199,0.44328227639198303,0.23067624866962433,0.32604148983955383,0,2024-03-09 11:00:00+00:00
200,0.4404308497905731,0.20071445405483246,0.3588546812534332,0,2024-03-09 12:00:00+00:00
201,0.44331055879592896,0.1631593257188797,0.39353013038635254,0,2024-03-09 13:00:00+00:00
202,0.41907936334609985,0.155997633934021,0.42492303252220154,2,2024-03-09 14:00:00+00:00
203,0.41301167011260986,0.16154728829860687,0.42544108629226685,2,2024-03-09 15:00:00+00:00
204,0.44122543931007385,0.18099315464496613,0.37778139114379883,0,2024-03-09 16:00:00+00:00
205,0.32433387637138367,0.2209913581609726,0.4546748697757721,2,2024-03-09 17:00:00+00:00
206,0.389687716960907,0.30491209030151367,0.30540019273757935,0,2024-03-09 19:00:00+00:00
207,0.3589404821395874,0.32647019624710083,0.31458935141563416,0,2024-03-09 20:00:00+00:00
208,0.34525617957115173,0.33651241660118103,0.31823137402534485,0,2024-03-09 21:00:00+00:00
209,0.3964250087738037,0.21854707598686218,0.3850279152393341,0,2024-03-09 22:00:00+00:00
210,0.36424437165260315,0.23910950124263763,0.3966461718082428,2,2024-03-09 23:00:00+00:00
211,0.35439568758010864,0.2269953042268753,0.4186089336872101,2,2024-03-10 00:00:00+00:00
212,0.24838979542255402,0.13753177225589752,0.6140784621238708,2,2024-03-10 01:00:00+00:00
213,0.29888004064559937,0.15904970467090607,0.5420702695846558,2,2024-03-10 02:00:00+00:00
214,0.3386315405368805,0.1612604856491089,0.5001079440116882,2,2024-03-10 03:00:00+00:00
215,0.3254031538963318,0.14360377192497253,0.5309930443763733,2,2024-03-10 04:00:00+00:00
216,0.30464327335357666,0.10797479003667831,0.587381899356842,2,2024-03-10 05:00:00+00:00
217,0.3720547556877136,0.15060262382030487,0.4773426353931427,2,2024-03-10 06:00:00+00:00
218,0.3185633420944214,0.13103997707366943,0.5503966808319092,2,2024-03-10 07:00:00+00:00
219,0.3463582992553711,0.14156091213226318,0.5120807886123657,2,2024-03-10 08:00:00+00:00
220,0.3221472203731537,0.10543806105852127,0.5724146962165833,2,2024-03-10 09:00:00+00:00
221,0.2861833870410919,0.09108633548021317,0.6227302551269531,2,2024-03-10 10:00:00+00:00
222,0.32412436604499817,0.09723017364740372,0.5786454677581787,2,2024-03-10 11:00:00+00:00
223,0.3619714677333832,0.1053282842040062,0.5327003598213196,2,2024-03-10 12:00:00+00:00
224,0.3790726065635681,0.10277949273586273,0.5181477665901184,2,2024-03-10 13:00:00+00:00
225,0.39283549785614014,0.1025475487112999,0.504616916179657,2,2024-03-10 16:00:00+00:00
226,0.4279479384422302,0.10614532977342606,0.4659067690372467,2,2024-03-10 17:00:00+00:00
227,0.3780389428138733,0.11546208709478378,0.5064989924430847,2,2024-03-10 18:00:00+00:00
228,0.3627287745475769,0.11827034503221512,0.5190009474754333,2,2024-03-10 19:00:00+00:00
229,0.420363187789917,0.11559149622917175,0.4640454053878784,2,2024-03-10 20:00:00+00:00
230,0.4282154142856598,0.1161559671163559,0.45562857389450073,2,2024-03-10 21:00:00+00:00
231,0.43179112672805786,0.11200496554374695,0.45620396733283997,2,2024-03-10 22:00:00+00:00
232,0.4398277997970581,0.11884329468011856,0.4413289725780487,2,2024-03-10 23:00:00+00:00
233,0.4533330202102661,0.13405342400074005,0.4126136600971222,0,2024-03-11 00:00:00+00:00
234,0.4498762786388397,0.09745340794324875,0.45267021656036377,2,2024-03-11 01:00:00+00:00
235,0.49147409200668335,0.1478290855884552,0.3606967329978943,0,2024-03-11 02:00:00+00:00
236,0.4933356046676636,0.17692077159881592,0.32974353432655334,0,2024-03-11 03:00:00+00:00
237,0.4937545657157898,0.16658401489257812,0.3396613299846649,0,2024-03-11 04:00:00+00:00
238,0.48957252502441406,0.17410263419151306,0.3363248407840729,0,2024-03-11 05:00:00+00:00
239,0.4621339738368988,0.2035714089870453,0.3342946171760559,0,2024-03-11 06:00:00+00:00
240,0.46352317929267883,0.20411725342273712,0.33235958218574524,0,2024-03-11 07:00:00+00:00
241,0.47261688113212585,0.18975253403186798,0.3376306891441345,0,2024-03-11 08:00:00+00:00
242,0.4631512463092804,0.1407153159379959,0.3961334824562073,0,2024-03-11 10:00:00+00:00
243,0.44488340616226196,0.10770130157470703,0.447415292263031,2,2024-03-11 11:00:00+00:00
244,0.4562751054763794,0.1120719388127327,0.43165311217308044,0,2024-03-11 12:00:00+00:00
245,0.4665449857711792,0.1303020566701889,0.4031529724597931,0,2024-03-11 14:00:00+00:00
246,0.501254677772522,0.17445507645606995,0.32429033517837524,0,2024-03-11 15:00:00+00:00
247,0.5026953816413879,0.1543094962835312,0.3429950773715973,0,2024-03-11 16:00:00+00:00
248,0.4846703112125397,0.1842767745256424,0.3310529291629791,0,2024-03-11 17:00:00+00:00
249,0.4832901060581207,0.146775022149086,0.36993488669395447,0,2024-03-11 18:00:00+00:00
250,0.4852592945098877,0.14591746032238007,0.3688233494758606,0,2024-03-11 19:00:00+00:00
251,0.46027812361717224,0.1485394984483719,0.3911823034286499,0,2024-03-11 20:00:00+00:00
252,0.48470258712768555,0.16684377193450928,0.3484536409378052,0,2024-03-11 21:00:00+00:00
253,0.4493671655654907,0.15779361128807068,0.3928392827510834,0,2024-03-11 22:00:00+00:00
254,0.41750240325927734,0.14618098735809326,0.4363165497779846,2,2024-03-11 23:00:00+00:00
255,0.370762437582016,0.11808983236551285,0.5111477375030518,2,2024-03-12 00:00:00+00:00
256,0.37413832545280457,0.11493377387523651,0.5109278559684753,2,2024-03-12 01:00:00+00:00
257,0.41600945591926575,0.13783979415893555,0.4461507499217987,2,2024-03-12 02:00:00+00:00
258,0.426756352186203,0.14114093780517578,0.4321027100086212,2,2024-03-12 03:00:00+00:00
259,0.3935335576534271,0.10106778144836426,0.5053986310958862,2,2024-03-12 04:00:00+00:00
260,0.47202247381210327,0.19030846655368805,0.33766910433769226,0,2024-03-12 05:00:00+00:00
261,0.4629746675491333,0.19771301746368408,0.3393123745918274,0,2024-03-12 06:00:00+00:00
262,0.4485512971878052,0.21119479835033417,0.34025391936302185,0,2024-03-12 07:00:00+00:00
263,0.4003441035747528,0.24880659580230713,0.3508492708206177,0,2024-03-12 08:00:00+00:00
264,0.37117108702659607,0.25848010182380676,0.3703487813472748,0,2024-03-12 09:00:00+00:00
265,0.36076080799102783,0.22706429660320282,0.4121748208999634,2,2024-03-12 10:00:00+00:00
266,0.37098726630210876,0.27066856622695923,0.3583441972732544,0,2024-03-12 11:00:00+00:00
267,0.36103489995002747,0.2827393412590027,0.356225848197937,0,2024-03-12 12:00:00+00:00
268,0.35526415705680847,0.3050537109375,0.33968213200569153,0,2024-03-12 13:00:00+00:00
269,0.3555595278739929,0.3164927661418915,0.3279477059841156,0,2024-03-12 14:00:00+00:00
270,0.3419220447540283,0.32106760144233704,0.33701029419898987,0,2024-03-12 15:00:00+00:00
271,0.31032633781433105,0.31500443816185,0.3746691942214966,2,2024-03-12 18:00:00+00:00
272,0.30568721890449524,0.3144100606441498,0.3799026608467102,2,2024-03-12 19:00:00+00:00
273,0.2946934103965759,0.3757299482822418,0.32957667112350464,1,2024-03-12 20:00:00+00:00
274,0.3019234240055084,0.3659455180168152,0.3321310579776764,1,2024-03-12 21:00:00+00:00
275,0.28297311067581177,0.3716820180416107,0.3453448414802551,1,2024-03-12 22:00:00+00:00
276,0.2613929808139801,0.42656460404396057,0.3120424449443817,1,2024-03-12 23:00:00+00:00
277,0.27680665254592896,0.4197421967983246,0.30345121026039124,1,2024-03-13 00:00:00+00:00
278,0.27196693420410156,0.4192798137664795,0.30875319242477417,1,2024-03-13 01:00:00+00:00
279,0.28241848945617676,0.3851434290409088,0.33243805170059204,1,2024-03-13 02:00:00+00:00
280,0.3099861443042755,0.30521541833877563,0.38479840755462646,2,2024-03-13 03:00:00+00:00
281,0.3347046375274658,0.23263396322727203,0.43266135454177856,2,2024-03-13 04:00:00+00:00
282,0.31197595596313477,0.23706792294979095,0.45095619559288025,2,2024-03-13 05:00:00+00:00
283,0.3215743601322174,0.23417498171329498,0.4442506730556488,2,2024-03-13 06:00:00+00:00
284,0.3338630497455597,0.24009917676448822,0.4260377287864685,2,2024-03-13 07:00:00+00:00
285,0.31206828355789185,0.23447124660015106,0.4534603953361511,2,2024-03-13 08:00:00+00:00
286,0.32951998710632324,0.2528074085712433,0.4176725745201111,2,2024-03-13 09:00:00+00:00
287,0.2921698987483978,0.25450748205184937,0.4533226490020752,2,2024-03-13 10:00:00+00:00
288,0.31236720085144043,0.2168896496295929,0.4707430899143219,2,2024-03-13 11:00:00+00:00
289,0.3076874017715454,0.1986960470676422,0.49361652135849,2,2024-03-13 12:00:00+00:00
290,0.31735262274742126,0.16587315499782562,0.5167742967605591,2,2024-03-13 13:00:00+00:00
