,Probability Hold,Probability Buy,Probability Sell,Prediction
42,0.37894558906555176,0.2593192756175995,0.361735075712204,0
43,0.4561980664730072,0.22831770777702332,0.31548428535461426,0
44,0.45175063610076904,0.23166172206401825,0.31658753752708435,0
45,0.4394589066505432,0.23309722542762756,0.32744383811950684,0
46,0.4460920989513397,0.24699610471725464,0.3069118857383728,0
47,0.4391408860683441,0.23149685561656952,0.32936227321624756,0
48,0.4326145648956299,0.23439447581768036,0.3329908847808838,0
49,0.47455620765686035,0.22555585205554962,0.29988792538642883,0
50,0.46613609790802,0.21478454768657684,0.31907933950424194,0
51,0.40490564703941345,0.25250715017318726,0.34258711338043213,0
52,0.3804819583892822,0.2904360592365265,0.3290818929672241,0
53,0.3722119927406311,0.30968281626701355,0.31810516119003296,0
54,0.3814708888530731,0.28754690289497375,0.3309822082519531,0
55,0.38032805919647217,0.28311261534690857,0.33655932545661926,0
56,0.37644243240356445,0.2966376543045044,0.3269199728965759,0
57,0.35640496015548706,0.3533983528614044,0.2901966869831085,0
58,0.3550061583518982,0.3598579466342926,0.28513598442077637,1
59,0.3647982180118561,0.3333907425403595,0.3018111288547516,0
60,0.3644793927669525,0.33212971687316895,0.30339083075523376,0
61,0.3663938045501709,0.32768481969833374,0.30592140555381775,0
62,0.36219578981399536,0.3323080241680145,0.3054961860179901,0
63,0.3647271394729614,0.3280264139175415,0.3072463572025299,0
64,0.3620932102203369,0.3327482044696808,0.3051585555076599,0
65,0.3504139184951782,0.3540557026863098,0.2955303490161896,1
66,0.3610275089740753,0.33096569776535034,0.3080068528652191,0
67,0.3348495066165924,0.38353410363197327,0.28161635994911194,1
68,0.3272140324115753,0.3932419717311859,0.2795439660549164,1
69,0.33243322372436523,0.3817691504955292,0.285797655582428,1
70,0.3147532045841217,0.4081103503704071,0.27713650465011597,1
71,0.32993820309638977,0.37896135449409485,0.29110047221183777,1
72,0.3287966251373291,0.3756953477859497,0.2955079972743988,1
73,0.24607117474079132,0.5244060158729553,0.229522705078125,1
74,0.24191062152385712,0.530388593673706,0.22770071029663086,1
75,0.2651381492614746,0.4876580536365509,0.24720381200313568,1
76,0.32488343119621277,0.376348614692688,0.29876792430877686,1
77,0.32483160495758057,0.3757219612598419,0.2994464635848999,1
78,0.32792091369628906,0.3690638244152069,0.30301526188850403,1
79,0.3185153901576996,0.38450199365615845,0.2969825565814972,1
80,0.30325815081596375,0.413597047328949,0.28314489126205444,1
81,0.3652370870113373,0.29703882336616516,0.3377240002155304,0
82,0.35625147819519043,0.31135109066963196,0.3323974311351776,0
83,0.3657646179199219,0.29274341464042664,0.34149205684661865,0
84,0.3645520508289337,0.29532819986343384,0.34011971950531006,0
85,0.383489191532135,0.26189082860946655,0.3546200096607208,0
86,0.40847188234329224,0.2545408308506012,0.33698728680610657,0
87,0.4126116633415222,0.25441378355026245,0.33297455310821533,0
88,0.39696064591407776,0.2589379549026489,0.3441013991832733,0
89,0.40411376953125,0.2539512813091278,0.3419349193572998,0
90,0.39041513204574585,0.2612927258014679,0.34829220175743103,0
91,0.40552541613578796,0.2508831322193146,0.3435914218425751,0
92,0.41237369179725647,0.25276270508766174,0.3348635733127594,0
93,0.3814500570297241,0.26520705223083496,0.3533429503440857,0
94,0.369026780128479,0.279030442237854,0.3519427478313446,0
95,0.3620609939098358,0.2910093665122986,0.3469296395778656,0
96,0.37063679099082947,0.2780110538005829,0.3513520658016205,0
97,0.3716663718223572,0.2761421501636505,0.3521915078163147,0
98,0.3713943362236023,0.279930979013443,0.3486746549606323,0
99,0.37847867608070374,0.2887512743473053,0.33277007937431335,0
100,0.36886632442474365,0.2835439443588257,0.3475896418094635,0
101,0.37892189621925354,0.2631121873855591,0.3579658567905426,0
102,0.369904100894928,0.28402549028396606,0.34607037901878357,0
103,0.37537524104118347,0.286519318819046,0.33810538053512573,0
104,0.36019325256347656,0.3148007392883301,0.32500597834587097,0
105,0.3856655955314636,0.27753332257270813,0.33680108189582825,0
106,0.4101575016975403,0.2686448395252228,0.32119759917259216,0
107,0.4382407069206238,0.2513514757156372,0.3104078471660614,0
108,0.41324976086616516,0.2692866921424866,0.3174635171890259,0
109,0.3945973813533783,0.27272433042526245,0.3326781988143921,0
110,0.37893936038017273,0.27931156754493713,0.3417491614818573,0
111,0.377255916595459,0.2926187813282013,0.3301253616809845,0
112,0.380075603723526,0.2844979166984558,0.335426390171051,0
113,0.3589347302913666,0.31287628412246704,0.32818886637687683,0
114,0.37146955728530884,0.29755017161369324,0.33098024129867554,0
115,0.3367471992969513,0.3531891405582428,0.3100636899471283,1
116,0.2995586395263672,0.4201328158378601,0.2803085148334503,1
117,0.3760913014411926,0.32798799872398376,0.2959206700325012,0
118,0.38525301218032837,0.29756081104278564,0.3171861469745636,0
119,0.39630573987960815,0.26721593737602234,0.3364783525466919,0
120,0.383279025554657,0.27346688508987427,0.3432539999485016,0
121,0.37032604217529297,0.27917349338531494,0.3505004644393921,0
122,0.3772009611129761,0.27644750475883484,0.34635165333747864,0
123,0.3791027069091797,0.2739066779613495,0.3469906449317932,0
124,0.3261726200580597,0.3630119264125824,0.3108154535293579,1
125,0.281467467546463,0.45547783374786377,0.26305463910102844,1
126,0.3191031217575073,0.376149445772171,0.30474746227264404,1
127,0.361969918012619,0.28558674454689026,0.35244327783584595,0
128,0.35724303126335144,0.29150375723838806,0.3512531816959381,0
129,0.3857083022594452,0.29958802461624146,0.3147036135196686,0
130,0.3824968636035919,0.30426961183547974,0.3132335841655731,0
131,0.3585449159145355,0.33864352107048035,0.3028116822242737,0
132,0.37063077092170715,0.32547682523727417,0.30389246344566345,0
133,0.37489786744117737,0.3117576837539673,0.3133443593978882,0
134,0.375904381275177,0.3046078085899353,0.3194878399372101,0
135,0.3715550899505615,0.3219219744205475,0.3065229654312134,0
136,0.37348473072052,0.3253822326660156,0.30113303661346436,0
137,0.3650512993335724,0.32350602746009827,0.31144270300865173,0
138,0.3543354570865631,0.3306817412376404,0.31498292088508606,0
139,0.35230985283851624,0.3326210379600525,0.3150689899921417,0
140,0.3591974377632141,0.3154779076576233,0.3253246545791626,0
141,0.3704184889793396,0.3243691325187683,0.3052123486995697,0
142,0.4012286961078644,0.2990590035915375,0.29971224069595337,0
143,0.4420135021209717,0.2695489525794983,0.2884376347064972,0
144,0.40474894642829895,0.28607800602912903,0.30917301774024963,0
145,0.39570748805999756,0.2791450321674347,0.32514747977256775,0
146,0.3902070224285126,0.28800058364868164,0.3217923939228058,0
147,0.381971150636673,0.29709258675575256,0.32093626260757446,0
148,0.38005331158638,0.30010971426963806,0.31983688473701477,0
149,0.3889910578727722,0.29151758551597595,0.31949129700660706,0
150,0.4002261459827423,0.27154481410980225,0.32822901010513306,0
151,0.3922528326511383,0.26208028197288513,0.34566688537597656,0
152,0.3949800729751587,0.2590065896511078,0.3460133373737335,0
153,0.3596288561820984,0.29521679878234863,0.3451542556285858,0
154,0.3768405616283417,0.2644057273864746,0.35875383019447327,0
155,0.3777121305465698,0.2684299647808075,0.3538580536842346,0
156,0.3663122355937958,0.2799641489982605,0.35372355580329895,0
157,0.3747055232524872,0.2638951539993286,0.36139923334121704,0
158,0.3743163049221039,0.2681555151939392,0.35752812027931213,0
159,0.36124515533447266,0.28582537174224854,0.3529295027256012,0
160,0.34158647060394287,0.3207795321941376,0.33763396739959717,0
161,0.3543204069137573,0.2991114556789398,0.34656810760498047,0
162,0.36554116010665894,0.28439220786094666,0.3500666916370392,0
163,0.37546542286872864,0.26294904947280884,0.36158549785614014,0
164,0.47584667801856995,0.22196151316165924,0.3021918535232544,0
165,0.4713606536388397,0.23788532614707947,0.2907540798187256,0
166,0.41542860865592957,0.2642207443714142,0.32035061717033386,0
167,0.41121625900268555,0.30957645177841187,0.2792072594165802,0
168,0.4607381820678711,0.2511826455593109,0.288079172372818,0
169,0.4451417326927185,0.2411007285118103,0.3137574791908264,0
170,0.43596532940864563,0.24280181527137756,0.32123279571533203,0
171,0.4129733741283417,0.24508316814899445,0.3419434726238251,0
172,0.4002765119075775,0.249058797955513,0.35066458582878113,0
173,0.383780837059021,0.2805234491825104,0.33569565415382385,0
174,0.3902585208415985,0.27639487385749817,0.3333466053009033,0
175,0.38070839643478394,0.2927168607711792,0.32657480239868164,0
176,0.3779182732105255,0.29914695024490356,0.3229348063468933,0
177,0.40378352999687195,0.26544517278671265,0.3307713568210602,0
178,0.40597233176231384,0.23493467271327972,0.3590930998325348,0
179,0.4089800715446472,0.22684811055660248,0.36417168378829956,0
180,0.402567058801651,0.2622981071472168,0.3351347744464874,0
181,0.39927196502685547,0.2646104395389557,0.33611756563186646,0
182,0.4020282030105591,0.2463294267654419,0.35164234042167664,0
183,0.40130093693733215,0.2568073272705078,0.34189173579216003,0
184,0.4007312059402466,0.2601254880428314,0.339143306016922,0
185,0.40722930431365967,0.2532821595668793,0.33948856592178345,0
186,0.39957913756370544,0.267548143863678,0.3328727185726166,0
187,0.4006250202655792,0.2548752427101135,0.34449976682662964,0
188,0.38602927327156067,0.30650871992111206,0.3074619770050049,0
189,0.3830929398536682,0.3054370880126953,0.31147000193595886,0
190,0.39334017038345337,0.2877403199672699,0.31891947984695435,0
191,0.37889817357063293,0.3191191852092743,0.3019826114177704,0
192,0.3627849519252777,0.34896814823150635,0.2882469892501831,0
193,0.35981401801109314,0.35110124945640564,0.28908470273017883,0
194,0.36931857466697693,0.3998897671699524,0.23079165816307068,1
195,0.4228953719139099,0.31938257813453674,0.25772202014923096,0
196,0.4288692772388458,0.28989067673683167,0.2812400758266449,0
197,0.44477665424346924,0.24906185269355774,0.306161493062973,0
198,0.44285669922828674,0.25820642709732056,0.29893675446510315,0
199,0.4280329644680023,0.23513178527355194,0.33683526515960693,0
200,0.42903926968574524,0.23293113708496094,0.3380295932292938,0
201,0.42557016015052795,0.2341419756412506,0.34028780460357666,0
202,0.42279767990112305,0.23664800822734833,0.34055429697036743,0
203,0.44500136375427246,0.22411860525608063,0.33087995648384094,0
204,0.4069303870201111,0.252956748008728,0.3401128649711609,0
205,0.4098254442214966,0.2346198409795761,0.3555546998977661,0
206,0.40818101167678833,0.24618759751319885,0.3456313908100128,0
207,0.40396106243133545,0.2679910659790039,0.3280479609966278,0
208,0.40385615825653076,0.26507461071014404,0.33106914162635803,0
209,0.39869216084480286,0.27593380212783813,0.325374037027359,0
210,0.4023081660270691,0.26650092005729675,0.33119097352027893,0
211,0.39592233300209045,0.28732815384864807,0.3167494535446167,0
212,0.3985622823238373,0.2679399847984314,0.3334977328777313,0
213,0.4393090605735779,0.2213476449251175,0.3393433690071106,0
214,0.45881420373916626,0.21996314823627472,0.32122260332107544,0
215,0.4811785817146301,0.2101323902606964,0.30868908762931824,0
216,0.5074860453605652,0.1873309314250946,0.305183082818985,0
217,0.48471757769584656,0.1911788433790207,0.3241034746170044,0
218,0.46273157000541687,0.19815252721309662,0.3391159176826477,0
219,0.4059063196182251,0.2668686807155609,0.3272249102592468,0
220,0.4003171920776367,0.2852727770805359,0.31440994143486023,0
221,0.3947044312953949,0.2980538010597229,0.3072417974472046,0
222,0.3905521333217621,0.30420592427253723,0.30524182319641113,0
223,0.3945733308792114,0.29357582330703735,0.3118508458137512,0
224,0.39532557129859924,0.28695306181907654,0.3177213668823242,0
225,0.39827635884284973,0.2767794132232666,0.3249441683292389,0
226,0.3937889337539673,0.28911900520324707,0.3170921802520752,0
227,0.38701915740966797,0.3006950318813324,0.31228581070899963,0
228,0.4097655713558197,0.2540176808834076,0.33621683716773987,0
229,0.4000158905982971,0.2737276554107666,0.32625654339790344,0
230,0.40405377745628357,0.2634415626525879,0.33250463008880615,0
231,0.40864384174346924,0.24670785665512085,0.3446482717990875,0
232,0.4064997434616089,0.25733682513237,0.3361634612083435,0
233,0.4055590331554413,0.2595299482345581,0.33491095900535583,0
234,0.4062134921550751,0.25238141417503357,0.3414050340652466,0
235,0.4059954583644867,0.24290978908538818,0.3510948121547699,0
236,0.40700066089630127,0.26861053705215454,0.3243887722492218,0
237,0.41163817048072815,0.2718598544597626,0.31650203466415405,0
238,0.38571691513061523,0.3009156882762909,0.3133673667907715,0
239,0.369224488735199,0.34361279010772705,0.287162721157074,0
240,0.3432161509990692,0.40013301372528076,0.25665074586868286,1
241,0.34574711322784424,0.4018738269805908,0.25237902998924255,1
242,0.34741654992103577,0.39811623096466064,0.2544672191143036,1
243,0.3900143504142761,0.3073561191558838,0.30262959003448486,0
244,0.4408405125141144,0.21878449618816376,0.3403749465942383,0
245,0.44290903210639954,0.20753803849220276,0.3495529592037201,0
246,0.44488295912742615,0.20587408542633057,0.3492429852485657,0
247,0.4570421874523163,0.20042280852794647,0.34253501892089844,0
248,0.44550198316574097,0.20352202653884888,0.35097604990005493,0
249,0.42773324251174927,0.22557701170444489,0.34668970108032227,0
250,0.41205841302871704,0.251056969165802,0.33688458800315857,0
251,0.41016408801078796,0.25389328598976135,0.3359425663948059,0
252,0.40064510703086853,0.28038349747657776,0.3189713954925537,0
253,0.40120717883110046,0.2815535366535187,0.3172391951084137,0
254,0.3997356593608856,0.2824333608150482,0.31783100962638855,0
255,0.4067418873310089,0.26165539026260376,0.33160272240638733,0
256,0.4093555510044098,0.24973243474960327,0.34091201424598694,0
257,0.41636836528778076,0.22894063591957092,0.35469093918800354,0
258,0.4152446687221527,0.23935474455356598,0.34540048241615295,0
259,0.41396602988243103,0.24482475221157074,0.3412091135978699,0
260,0.4115889370441437,0.22071652114391327,0.3676944971084595,0
261,0.4109704792499542,0.2512388229370117,0.33779075741767883,0
262,0.509724497795105,0.1845931112766266,0.3056824207305908,0
263,0.5049896836280823,0.18860438466072083,0.3064059615135193,0
264,0.5226791501045227,0.18898998200893402,0.28833094239234924,0
265,0.514767050743103,0.1793949455022812,0.3058379888534546,0
266,0.48833784461021423,0.1819838583469391,0.32967835664749146,0
267,0.4602230489253998,0.18907462060451508,0.35070228576660156,0
268,0.4163252115249634,0.22979728877544403,0.353877454996109,0
269,0.41592341661453247,0.2314954698085785,0.3525811433792114,0
270,0.4153713881969452,0.2356952279806137,0.3489333987236023,0
271,0.40996330976486206,0.25407490134239197,0.3359617590904236,0
272,0.41144615411758423,0.24894803762435913,0.33960577845573425,0
273,0.40908440947532654,0.2573246657848358,0.3335909843444824,0
274,0.41116204857826233,0.22261352837085724,0.366224467754364,0
275,0.4117540121078491,0.22168514132499695,0.36656078696250916,0
276,0.41101109981536865,0.22109709680080414,0.3678918182849884,0
277,0.41012823581695557,0.2105104923248291,0.3793613016605377,0
278,0.41192787885665894,0.20767652988433838,0.3803955912590027,0
279,0.41106054186820984,0.2156798541545868,0.373259574174881,0
280,0.41119977831840515,0.21537257730960846,0.37342768907546997,0
281,0.41127702593803406,0.22689270973205566,0.36183038353919983,0
282,0.40843626856803894,0.2462199181318283,0.3453437089920044,0
283,0.405545175075531,0.2550400197505951,0.3394148349761963,0
284,0.4071405231952667,0.24655865132808685,0.3463008999824524,0
285,0.4665909707546234,0.20685940980911255,0.3265495300292969,0
286,0.47683513164520264,0.24986109137535095,0.27330371737480164,0
287,0.48004457354545593,0.24958577752113342,0.27036964893341064,0
288,0.42672502994537354,0.29670146107673645,0.27657350897789,0
289,0.35944288969039917,0.3709428608417511,0.2696142792701721,1
290,0.35335540771484375,0.3746078908443451,0.2720366418361664,1
291,0.360759437084198,0.3589964210987091,0.2802440822124481,0
292,0.4014211595058441,0.27219319343566895,0.32638561725616455,0
293,0.402957946062088,0.2695370614528656,0.327504962682724,0
294,0.41025683283805847,0.25742384791374207,0.3323194086551666,0
295,0.4633517265319824,0.2297368198633194,0.3069114089012146,0
296,0.4972895085811615,0.24084530770778656,0.26186510920524597,0
297,0.48664790391921997,0.21784654259681702,0.2955055236816406,0
298,0.4794674217700958,0.22563838958740234,0.29489412903785706,0
299,0.46962714195251465,0.21906809508800507,0.3113047480583191,0
300,0.4621310234069824,0.22001005709171295,0.3178589642047882,0
301,0.4576168358325958,0.23182480037212372,0.31055834889411926,0
302,0.400226354598999,0.296616792678833,0.30315694212913513,0
303,0.4178805649280548,0.26655352115631104,0.31556594371795654,0
304,0.41571927070617676,0.2676413655281067,0.31663933396339417,0
305,0.416395366191864,0.2712213397026062,0.312383234500885,0
306,0.4138440787792206,0.26142218708992004,0.3247337341308594,0
307,0.4130609929561615,0.26309385895729065,0.32384511828422546,0
308,0.4181884229183197,0.27536383271217346,0.30644774436950684,0
309,0.41103193163871765,0.306039959192276,0.28292807936668396,0
310,0.4064455032348633,0.3203797936439514,0.2731746733188629,0
311,0.4032328128814697,0.32500991225242615,0.2717573642730713,0
312,0.4057292342185974,0.31871676445007324,0.27555403113365173,0
313,0.40680643916130066,0.3005601465702057,0.2926332950592041,0
314,0.4097890853881836,0.2825731337070465,0.3076377511024475,0
315,0.4101812541484833,0.28068986535072327,0.30912888050079346,0
316,0.4023260176181793,0.2888619601726532,0.3088119924068451,0
317,0.39001521468162537,0.30224379897117615,0.30774104595184326,0
318,0.38184189796447754,0.3140331506729126,0.3041248917579651,0
319,0.3921874761581421,0.2728565037250519,0.3349561095237732,0
320,0.40760913491249084,0.2677755057811737,0.32461535930633545,0
321,0.4044448137283325,0.27805522084236145,0.3175000250339508,0
322,0.40694281458854675,0.29708367586135864,0.2959735691547394,0
323,0.4032292068004608,0.30263447761535645,0.2941364049911499,0
324,0.39717426896095276,0.31184449791908264,0.290981262922287,0
325,0.3832903206348419,0.3346572518348694,0.2820524573326111,0
326,0.3845611810684204,0.33165642619132996,0.28378236293792725,0
327,0.34661397337913513,0.3979986011981964,0.2553873360157013,1
328,0.32615670561790466,0.43242329359054565,0.2414199709892273,1
329,0.25780045986175537,0.5480794906616211,0.19412009418010712,1
330,0.2606324851512909,0.5438486337661743,0.19551894068717957,1
331,0.16756285727024078,0.7031704783439636,0.12926658987998962,1
332,0.21553079783916473,0.6219313740730286,0.16253779828548431,1
333,0.3599327802658081,0.3711909055709839,0.2688762843608856,1
334,0.36736032366752625,0.3541431427001953,0.2784965932369232,0
335,0.36956465244293213,0.3475521206855774,0.28288328647613525,0
336,0.33634912967681885,0.39829179644584656,0.265359103679657,1
337,0.356005996465683,0.3667057752609253,0.2772882580757141,1
338,0.3394835591316223,0.39257296919822693,0.26794344186782837,1
339,0.3448767066001892,0.3810858130455017,0.2740374505519867,1
340,0.3448965847492218,0.37758782505989075,0.27751559019088745,1
341,0.31543850898742676,0.4252212643623352,0.25934019684791565,1
342,0.2869691252708435,0.4760063588619232,0.2370244711637497,1
343,0.3070444166660309,0.4226350486278534,0.2703205347061157,1
344,0.322221577167511,0.39744651317596436,0.2803318500518799,1
345,0.32395312190055847,0.3923705220222473,0.28367629647254944,1
346,0.3298977315425873,0.38761767745018005,0.28248459100723267,1
347,0.3330570161342621,0.37572917342185974,0.29121387004852295,1
348,0.3314828872680664,0.3676741123199463,0.3008430302143097,1
349,0.32676616311073303,0.37153369188308716,0.3017001450061798,1
350,0.33085060119628906,0.3650217056274414,0.30412760376930237,1
351,0.35368531942367554,0.3327256143093109,0.31358906626701355,0
352,0.3468475639820099,0.3416662812232971,0.3114861845970154,0
353,0.35393160581588745,0.32509148120880127,0.3209768831729889,0
354,0.32367345690727234,0.38849759101867676,0.2878289222717285,1
355,0.32464104890823364,0.37996572256088257,0.2953932285308838,1
356,0.2982017993927002,0.43594804406166077,0.2658502161502838,1
357,0.4187871515750885,0.30999597907066345,0.27121689915657043,0
358,0.4228043258190155,0.29816731810569763,0.27902838587760925,0
359,0.4222215414047241,0.2800101339817047,0.29776835441589355,0
360,0.4130859673023224,0.30016928911209106,0.2867446839809418,0
361,0.42693623900413513,0.28411197662353516,0.2889518141746521,0
362,0.3734787106513977,0.3319284915924072,0.2945927381515503,0
363,0.3236653804779053,0.3918463885784149,0.2844882905483246,1
364,0.29736506938934326,0.4246002435684204,0.27803462743759155,1
365,0.2987949848175049,0.4266800880432129,0.2745249569416046,1
366,0.3041292428970337,0.42943161725997925,0.2664392292499542,1
367,0.34121108055114746,0.37129539251327515,0.2874934673309326,1
368,0.3037413954734802,0.41476449370384216,0.2814941108226776,1
369,0.31241703033447266,0.4017196595668793,0.28586331009864807,1
370,0.309295117855072,0.40098509192466736,0.28971976041793823,1
371,0.30933672189712524,0.39361441135406494,0.29704880714416504,1
372,0.31767264008522034,0.379658579826355,0.30266880989074707,1
373,0.3215264081954956,0.3771044909954071,0.3013691306114197,1
374,0.32256948947906494,0.36898839473724365,0.30844196677207947,1
375,0.32123056054115295,0.3636728823184967,0.3150966465473175,1
376,0.3230830132961273,0.36206263303756714,0.31485435366630554,1
377,0.32562413811683655,0.3583880662918091,0.315987765789032,1
378,0.3352639377117157,0.34957563877105713,0.3151604235172272,1
379,0.33826884627342224,0.3445030152797699,0.31722813844680786,1
380,0.3338390588760376,0.3525150716304779,0.3136458396911621,1
381,0.3840494751930237,0.2717629075050354,0.34418758749961853,0
382,0.39543473720550537,0.2508763074874878,0.3536890745162964,0
383,0.38808736205101013,0.2559031546115875,0.35600942373275757,0
384,0.37724539637565613,0.26650893688201904,0.3562456965446472,0
385,0.3600287139415741,0.29029613733291626,0.34967514872550964,0
386,0.35753539204597473,0.2959124743938446,0.3465521037578583,0
387,0.36527881026268005,0.28334152698516846,0.3513796627521515,0
388,0.3791038691997528,0.2638278901576996,0.3570683002471924,0
389,0.38774481415748596,0.25102099776268005,0.3612341582775116,0
390,0.37465813755989075,0.26223596930503845,0.36310580372810364,0
391,0.35917726159095764,0.27825820446014404,0.36256447434425354,2
392,0.3782864511013031,0.2545757591724396,0.3671378195285797,0
393,0.36998799443244934,0.27086326479911804,0.35914862155914307,0
394,0.3498891294002533,0.2958873212337494,0.3542235493659973,2
395,0.3407442569732666,0.31822532415390015,0.34103038907051086,2
396,0.3598257005214691,0.29072636365890503,0.34944793581962585,0
397,0.35651832818984985,0.29378941655158997,0.3496922552585602,0
398,0.3519003987312317,0.3011862337589264,0.34691333770751953,0
399,0.3513472080230713,0.30375078320503235,0.34490203857421875,0
400,0.33971866965293884,0.331906795501709,0.3283744752407074,0
401,0.33372169733047485,0.35060009360313416,0.315678209066391,1
402,0.3259071111679077,0.36611229181289673,0.30798059701919556,1
403,0.3268657922744751,0.3748108148574829,0.298323392868042,1
404,0.313612699508667,0.3860403895378113,0.3003469705581665,1
405,0.3344773054122925,0.3681870102882385,0.2973357141017914,1
406,0.3521718382835388,0.36391890048980713,0.283909410238266,1
407,0.332861989736557,0.3749965727329254,0.2921414375305176,1
408,0.33341264724731445,0.37676167488098145,0.2898256778717041,1
409,0.3363448977470398,0.36963942646980286,0.2940155565738678,1
410,0.33497366309165955,0.3649757206439972,0.30005061626434326,1
411,0.35065364837646484,0.3557908535003662,0.29355543851852417,1
412,0.32896754145622253,0.3785145580768585,0.29251790046691895,1
413,0.31061145663261414,0.4020078778266907,0.2873806655406952,1
414,0.3197427988052368,0.3855000138282776,0.2947571873664856,1
415,0.3048276901245117,0.41170534491539,0.2834668755531311,1
416,0.285906583070755,0.43712177872657776,0.2769715487957001,1
417,0.2989710867404938,0.41600191593170166,0.28502702713012695,1
418,0.30007100105285645,0.4163965582847595,0.28353241086006165,1
419,0.34062713384628296,0.36566755175590515,0.29370519518852234,1
420,0.2943967580795288,0.4286782145500183,0.2769249379634857,1
421,0.29376861453056335,0.42538660764694214,0.2808447480201721,1
422,0.3032654821872711,0.40724432468414307,0.2894901633262634,1
423,0.31665122509002686,0.3977088928222656,0.2856398820877075,1
424,0.3148145079612732,0.390569269657135,0.294616162776947,1
425,0.3358400762081146,0.3561413288116455,0.30801862478256226,1
426,0.341799795627594,0.3487274944782257,0.3094726502895355,1
427,0.35949379205703735,0.3243613541126251,0.3161448538303375,0
428,0.3328933119773865,0.3682938814163208,0.2988128364086151,1
429,0.3381043076515198,0.35753133893013,0.30436426401138306,1
430,0.385436087846756,0.27952349185943604,0.33504045009613037,0
431,0.42120859026908875,0.23858030140399933,0.34021103382110596,0
432,0.4501415193080902,0.19468636810779572,0.3551720678806305,0
433,0.41840800642967224,0.23187994956970215,0.3497120440006256,0
434,0.3953612744808197,0.26110410690307617,0.34353455901145935,0
435,0.3868027925491333,0.2717195153236389,0.34147775173187256,0
436,0.39407044649124146,0.2626277506351471,0.3433017134666443,0
437,0.38547423481941223,0.2766668200492859,0.33785906434059143,0
438,0.352898508310318,0.33785203099250793,0.30924952030181885,0
439,0.3688249886035919,0.29892927408218384,0.33224573731422424,0
440,0.36040401458740234,0.3179182708263397,0.32167771458625793,0
441,0.35491883754730225,0.32713064551353455,0.31795045733451843,0
442,0.3637096881866455,0.30421701073646545,0.33207330107688904,0
443,0.35187479853630066,0.31874099373817444,0.3293842375278473,0
444,0.3570581078529358,0.30719780921936035,0.33574405312538147,0
445,0.3530135750770569,0.3213731646537781,0.32561326026916504,0
446,0.3555479347705841,0.3199751079082489,0.3244769275188446,0
447,0.34299561381340027,0.32709887623786926,0.32990556955337524,0
448,0.3435899317264557,0.34012261033058167,0.3162875175476074,0
449,0.341779500246048,0.3530212342739105,0.3051992952823639,1
450,0.36748671531677246,0.34183529019355774,0.2906779646873474,0
451,0.4128293991088867,0.2984783947467804,0.28869226574897766,0
