time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2020-03-22T00:00:00.0000000Z,2020-03-21T00:00:00.5540000Z,2020-03-21T23:59:59.0350000Z,0.15705,0.16196,0.15156,0.15797,270014080.0,159444
2020-03-23T00:00:00.0000000Z,2020-03-22T00:00:02.2580000Z,2020-03-22T23:59:56.2520000Z,0.15798,0.16178,0.14611,0.14776,221088260.89999998,136114
2020-03-24T00:00:00.0000000Z,2020-03-23T00:00:01.3690000Z,2020-03-23T23:59:58.1630000Z,0.14774,0.16163,0.14472,0.15854,282036084.3,155600
2020-03-25T00:00:00.0000000Z,2020-03-24T00:00:08.3780000Z,2020-03-24T23:59:59.2040000Z,0.15853,0.16387,0.15689,0.16225,250519379.8,140130
2020-03-26T00:00:00.0000000Z,2020-03-25T00:00:02.0290000Z,2020-03-25T23:59:59.9270000Z,0.16229,0.16524,0.15667,0.16168,200584719.20000002,111530
2020-03-27T00:00:00.0000000Z,2020-03-26T00:00:01.8140000Z,2020-03-26T23:59:59.4410000Z,0.1617,0.17742,0.15984,0.17593,206023274.89999995,109558
2020-03-28T00:00:00.0000000Z,2020-03-27T00:00:01.3320000Z,2020-03-27T23:59:58.3190000Z,0.17591,0.18724,0.16936,0.17269,306798418.29999995,151239
2020-03-29T00:00:00.0000000Z,2020-03-28T00:00:00.2230000Z,2020-03-28T23:59:52.9410000Z,0.17271,0.17984,0.16637,0.17543,308477933.9,158353
2020-03-30T00:00:00.0000000Z,2020-03-29T00:00:00.9540000Z,2020-03-29T23:59:57.9810000Z,0.1754,0.1767,0.16184,0.16278,187119450.10000002,101525
2020-03-31T00:00:00.0000000Z,2020-03-30T00:00:01.2140000Z,2020-03-30T23:59:58.6420000Z,0.16279,0.17546,0.16242,0.17112,181804091.29999998,99436
2020-04-01T00:00:00.0000000Z,2020-03-31T00:00:00.0630000Z,2020-03-31T23:59:59.6460000Z,0.17109,0.17789,0.17044,0.17353,158613778.6,78081
2020-04-02T00:00:00.0000000Z,2020-04-01T00:00:00.7370000Z,2020-04-01T23:59:53.0630000Z,0.17359,0.1763,0.16783,0.17494,184017110.90000004,90526
2020-04-03T00:00:00.0000000Z,2020-04-02T00:00:02.1230000Z,2020-04-02T23:59:58.4920000Z,0.17497,0.1865,0.17384,0.17828,223398205.99999997,115503
2020-04-04T00:00:00.0000000Z,2020-04-03T00:00:01.6710000Z,2020-04-03T23:59:55.9740000Z,0.17828,0.18277,0.17568,0.17957,170663444.5,90917
2020-04-05T00:00:00.0000000Z,2020-04-04T00:00:04.2290000Z,2020-04-04T23:59:55.8070000Z,0.17956,0.18365,0.1777,0.18114,117148787.29999998,66824
2020-04-06T00:00:00.0000000Z,2020-04-05T00:00:06.0570000Z,2020-04-05T23:59:50.8090000Z,0.18114,0.18206,0.17627,0.17925,83641306.3,50886
2020-04-07T00:00:00.0000000Z,2020-04-06T00:00:01.0190000Z,2020-04-06T23:59:59.8740000Z,0.17927,0.19834,0.17917,0.19803,225433233.40000004,112627
2020-04-08T00:00:00.0000000Z,2020-04-07T00:00:00.3630000Z,2020-04-07T23:59:48.6080000Z,0.198,0.20519,0.18986,0.19285,271460619.0,134853
2020-04-09T00:00:00.0000000Z,2020-04-08T00:00:02.5290000Z,2020-04-08T23:59:58.6380000Z,0.19283,0.20294,0.19155,0.20192,154841654.99999997,86134
2020-04-10T00:00:00.0000000Z,2020-04-09T00:00:00.5300000Z,2020-04-09T23:59:54.8710000Z,0.20192,0.20231,0.1938,0.19829,104421253.8,61829
2020-04-11T00:00:00.0000000Z,2020-04-10T00:00:00.8940000Z,2020-04-10T23:59:59.6300000Z,0.19826,0.19872,0.18119,0.18758,160752186.99999994,95030
2020-04-12T00:00:00.0000000Z,2020-04-11T00:00:01.5310000Z,2020-04-11T23:59:59.6930000Z,0.1876,0.19213,0.185,0.1885,100598265.89999999,63329
2020-04-13T00:00:00.0000000Z,2020-04-12T00:00:01.0520000Z,2020-04-12T23:59:57.3190000Z,0.18848,0.19567,0.18616,0.18939,129786730.39999999,79193
2020-04-14T00:00:00.0000000Z,2020-04-13T00:00:00.5870000Z,2020-04-13T23:59:54.5880000Z,0.18932,0.18947,0.18011,0.18763,158956441.4,100241
2020-04-15T00:00:00.0000000Z,2020-04-14T00:00:01.5500000Z,2020-04-14T23:59:58.0900000Z,0.18764,0.18931,0.18313,0.18613,93684121.10000002,60969
2020-04-16T00:00:00.0000000Z,2020-04-15T00:00:01.3090000Z,2020-04-15T23:59:59.9380000Z,0.18605,0.18973,0.18,0.1805,121465121.19999997,69563
2020-04-17T00:00:00.0000000Z,2020-04-16T00:00:00.9300000Z,2020-04-16T23:59:58.4910000Z,0.1805,0.19399,0.174,0.19053,220290862.9,128158
2020-04-18T00:00:00.0000000Z,2020-04-17T00:00:00.8640000Z,2020-04-17T23:59:59.4150000Z,0.1905,0.19185,0.18618,0.18863,91976842.00000001,56871
2020-04-19T00:00:00.0000000Z,2020-04-18T00:00:01.6480000Z,2020-04-18T23:59:59.8960000Z,0.18863,0.19715,0.18838,0.19544,113765553.30000001,66572
2020-04-20T00:00:00.0000000Z,2020-04-19T00:00:00.8810000Z,2020-04-19T23:59:52.9600000Z,0.19539,0.19638,0.18772,0.18901,89989794.29999998,56772
2020-04-21T00:00:00.0000000Z,2020-04-20T00:00:00.1370000Z,2020-04-20T23:59:59.6920000Z,0.18892,0.19453,0.17821,0.18151,174028243.0,99628
2020-04-22T00:00:00.0000000Z,2020-04-21T00:00:00.2610000Z,2020-04-21T23:59:55.3320000Z,0.18147,0.18637,0.18109,0.18341,111773322.9,67984
2020-04-23T00:00:00.0000000Z,2020-04-22T00:00:00.0370000Z,2020-04-22T23:59:57.2610000Z,0.18342,0.18964,0.18202,0.18804,93916879.3,52154
2020-04-24T00:00:00.0000000Z,2020-04-23T00:00:04.1910000Z,2020-04-23T23:59:58.2210000Z,0.18803,0.19951,0.18558,0.1926,179113808.3,96564
2020-04-25T00:00:00.0000000Z,2020-04-24T00:00:00.0720000Z,2020-04-24T23:59:52.9310000Z,0.19261,0.19695,0.19197,0.19325,113830925.10000001,63836
2020-04-26T00:00:00.0000000Z,2020-04-25T00:00:01.6680000Z,2020-04-25T23:59:58.9540000Z,0.19327,0.19776,0.1916,0.19418,78779257.1,50207
2020-04-27T00:00:00.0000000Z,2020-04-26T00:00:02.2920000Z,2020-04-26T23:59:58.0810000Z,0.19414,0.19775,0.19133,0.19618,93225699.4,59771
2020-04-28T00:00:00.0000000Z,2020-04-27T00:00:01.4530000Z,2020-04-27T23:59:59.2100000Z,0.1962,0.19979,0.19407,0.19747,104536714.3,60143
2020-04-29T00:00:00.0000000Z,2020-04-28T00:00:03.8390000Z,2020-04-28T23:59:59.2740000Z,0.1975,0.21806,0.19459,0.21416,244843302.1,124464
2020-04-30T00:00:00.0000000Z,2020-04-29T00:00:01.9060000Z,2020-04-29T23:59:52.7430000Z,0.21415,0.23075,0.20981,0.22648,292096742.3,169826
2020-05-01T00:00:00.0000000Z,2020-04-30T00:00:01.6130000Z,2020-04-30T23:59:58.9140000Z,0.22644,0.2359,0.20816,0.21135,314088335.1,187611
2020-05-02T00:00:00.0000000Z,2020-05-01T00:00:00.0230000Z,2020-05-01T23:59:55.9000000Z,0.21135,0.22418,0.21117,0.21786,160339801.0,107238
2020-05-03T00:00:00.0000000Z,2020-05-02T00:00:02.1780000Z,2020-05-02T23:59:59.2740000Z,0.21785,0.22575,0.21534,0.22369,119932182.69999999,86252
2020-05-04T00:00:00.0000000Z,2020-05-03T00:00:00.6210000Z,2020-05-03T23:59:59.2240000Z,0.22377,0.22667,0.2154,0.21936,111226961.6,81580
2020-05-05T00:00:00.0000000Z,2020-05-04T00:00:05.5930000Z,2020-05-04T23:59:59.1870000Z,0.21936,0.22057,0.20713,0.21776,166756745.29999998,97018
2020-05-06T00:00:00.0000000Z,2020-05-05T00:00:00.7080000Z,2020-05-05T23:59:59.4320000Z,0.21777,0.22213,0.21316,0.21688,106925948.7,67821
2020-05-07T00:00:00.0000000Z,2020-05-06T00:00:00.0810000Z,2020-05-06T23:59:59.9890000Z,0.21688,0.2224,0.21029,0.21158,131362572.4,80558
2020-05-08T00:00:00.0000000Z,2020-05-07T00:00:00.2700000Z,2020-05-07T23:59:58.2810000Z,0.21172,0.2211,0.20934,0.21862,175859218.00000003,97365
2020-05-09T00:00:00.0000000Z,2020-05-08T00:00:00.3550000Z,2020-05-08T23:59:59.8470000Z,0.2186,0.22199,0.21423,0.21865,133922204.4,81160
2020-05-10T00:00:00.0000000Z,2020-05-09T00:00:00.3110000Z,2020-05-09T23:59:59.7880000Z,0.21865,0.225,0.21554,0.21642,159019230.10000002,87558
2020-05-11T00:00:00.0000000Z,2020-05-10T00:00:00.8290000Z,2020-05-10T23:59:58.8520000Z,0.21642,0.21651,0.178,0.19702,310627388.1,161563
2020-05-12T00:00:00.0000000Z,2020-05-11T00:00:00.8710000Z,2020-05-11T23:59:59.9200000Z,0.19708,0.20031,0.184,0.19254,188926069.2,105182
2020-05-13T00:00:00.0000000Z,2020-05-12T00:00:00.1380000Z,2020-05-12T23:59:59.6670000Z,0.19254,0.2001,0.19128,0.19711,120759033.69999997,65024
2020-05-14T00:00:00.0000000Z,2020-05-13T00:00:01.8440000Z,2020-05-13T23:59:54.9790000Z,0.1971,0.20429,0.19564,0.20177,95049759.80000001,56400
2020-05-15T00:00:00.0000000Z,2020-05-14T00:00:01.0340000Z,2020-05-14T23:59:52.4060000Z,0.20176,0.20636,0.19838,0.20386,123608208.0,68502
2020-05-16T00:00:00.0000000Z,2020-05-15T00:00:01.3540000Z,2020-05-15T23:59:56.9320000Z,0.20379,0.20467,0.19505,0.19818,142260472.9,76552
2020-05-17T00:00:00.0000000Z,2020-05-16T00:00:00.5150000Z,2020-05-16T23:59:57.4900000Z,0.19818,0.2025,0.19664,0.19969,94327453.0,60593
2020-05-18T00:00:00.0000000Z,2020-05-17T00:00:03.9720000Z,2020-05-17T23:59:56.4290000Z,0.19969,0.20465,0.19889,0.20131,85924995.0,48679
2020-05-19T00:00:00.0000000Z,2020-05-18T00:00:02.0190000Z,2020-05-18T23:59:56.9010000Z,0.20132,0.20805,0.2007,0.20543,129561118.80000001,70250
2020-05-20T00:00:00.0000000Z,2020-05-19T00:00:00.1980000Z,2020-05-19T23:59:59.4470000Z,0.20537,0.20668,0.20087,0.20496,54036869.699999996,29445
2020-05-21T00:00:00.0000000Z,2020-05-20T00:00:03.9770000Z,2020-05-20T23:59:59.5300000Z,0.20486,0.20624,0.1975,0.20179,106603358.09999998,54840
2020-05-22T00:00:00.0000000Z,2020-05-21T00:00:05.1720000Z,2020-05-21T23:59:59.8360000Z,0.20178,0.20305,0.18928,0.19434,119870681.60000001,63124
2020-05-23T00:00:00.0000000Z,2020-05-22T00:00:01.1260000Z,2020-05-22T23:59:58.6540000Z,0.19434,0.2025,0.19212,0.20034,134747810.59999996,69868
2020-05-24T00:00:00.0000000Z,2020-05-23T00:00:01.1910000Z,2020-05-23T23:59:56.4380000Z,0.20032,0.20216,0.19793,0.19883,88190567.89999998,44995
2020-05-25T00:00:00.0000000Z,2020-05-24T00:00:05.1020000Z,2020-05-24T23:59:59.6720000Z,0.19883,0.20122,0.19222,0.19256,88688263.00000001,49351
2020-05-26T00:00:00.0000000Z,2020-05-25T00:00:00.0530000Z,2020-05-25T23:59:54.0990000Z,0.19263,0.19719,0.18972,0.19622,96479831.3,57015
2020-05-27T00:00:00.0000000Z,2020-05-26T00:00:02.2540000Z,2020-05-26T23:59:51.9730000Z,0.19622,0.19695,0.19139,0.19372,91454592.2,50688
2020-05-28T00:00:00.0000000Z,2020-05-27T00:00:01.2930000Z,2020-05-27T23:59:53.7630000Z,0.19371,0.20048,0.19355,0.19791,99410860.39999999,50410
2020-05-29T00:00:00.0000000Z,2020-05-28T00:00:03.9580000Z,2020-05-28T23:59:59.7670000Z,0.19792,0.20095,0.19502,0.20052,110627844.2,55143
2020-05-30T00:00:00.0000000Z,2020-05-29T00:00:01.4060000Z,2020-05-29T23:59:58.9020000Z,0.20052,0.20292,0.19622,0.19759,98632638.39999999,51563
2020-05-31T00:00:00.0000000Z,2020-05-30T00:00:03.1670000Z,2020-05-30T23:59:59.6800000Z,0.19762,0.208,0.19596,0.20701,155426835.99999997,72971
2020-06-01T00:00:00.0000000Z,2020-05-31T00:00:03.9570000Z,2020-05-31T23:59:59.1720000Z,0.207,0.21356,0.20026,0.20245,180118253.60000002,90264
2020-06-02T00:00:00.0000000Z,2020-06-01T00:00:01.0120000Z,2020-06-01T23:59:57.4670000Z,0.20241,0.21268,0.20112,0.211,157851522.00000003,80801
2020-06-03T00:00:00.0000000Z,2020-06-02T00:00:00.5440000Z,2020-06-02T23:59:51.5780000Z,0.21093,0.2147,0.1961,0.20301,203819088.3,93266
2020-06-04T00:00:00.0000000Z,2020-06-03T00:00:01.7620000Z,2020-06-03T23:59:59.8560000Z,0.20294,0.20487,0.2008,0.2041,102410983.8,58571
2020-06-05T00:00:00.0000000Z,2020-06-04T00:00:00.3840000Z,2020-06-04T23:59:54.1690000Z,0.20413,0.20724,0.19957,0.20427,126378226.8,66970
2020-06-06T00:00:00.0000000Z,2020-06-05T00:00:00.8740000Z,2020-06-05T23:59:55.8230000Z,0.20432,0.20585,0.20129,0.20274,98700901.5,52444
2020-06-07T00:00:00.0000000Z,2020-06-06T00:00:00.7350000Z,2020-06-06T23:59:50.2560000Z,0.20274,0.20484,0.20125,0.20361,79279154.80000001,43742
2020-06-08T00:00:00.0000000Z,2020-06-07T00:00:00.4640000Z,2020-06-07T23:59:59.5690000Z,0.2036,0.20496,0.19839,0.20329,93329744.2,48287
2020-06-09T00:00:00.0000000Z,2020-06-08T00:00:03.2890000Z,2020-06-08T23:59:59.0870000Z,0.20327,0.20444,0.20116,0.20403,63035996.1,35187
2020-06-10T00:00:00.0000000Z,2020-06-09T00:00:02.6670000Z,2020-06-09T23:59:58.9180000Z,0.20406,0.20528,0.2,0.20127,81665800.89999998,45557
2020-06-11T00:00:00.0000000Z,2020-06-10T00:00:01.5130000Z,2020-06-10T23:59:59.0060000Z,0.20135,0.20388,0.1985,0.20266,75706855.20000002,43309
2020-06-12T00:00:00.0000000Z,2020-06-11T00:00:00.3590000Z,2020-06-11T23:59:58.5340000Z,0.20266,0.2036,0.1846,0.18817,132263967.69999996,69845
2020-06-13T00:00:00.0000000Z,2020-06-12T00:00:00.3790000Z,2020-06-12T23:59:57.6980000Z,0.18823,0.19505,0.1869,0.19307,75546910.50000001,44604
2020-06-14T00:00:00.0000000Z,2020-06-13T00:00:02.5180000Z,2020-06-13T23:59:56.2020000Z,0.19308,0.19379,0.19076,0.19234,63292600.9,35405
2020-06-15T00:00:00.0000000Z,2020-06-14T00:00:06.4160000Z,2020-06-14T23:59:56.6080000Z,0.19238,0.19249,0.1887,0.19022,58429094.7,35424
2020-06-16T00:00:00.0000000Z,2020-06-15T00:00:01.5770000Z,2020-06-15T23:59:59.4350000Z,0.19022,0.19344,0.18202,0.19238,130419971.5,64319
2020-06-17T00:00:00.0000000Z,2020-06-16T00:00:00.0400000Z,2020-06-16T23:59:58.4060000Z,0.19238,0.19404,0.19007,0.19238,76442039.80000003,40275
2020-06-18T00:00:00.0000000Z,2020-06-17T00:00:05.5420000Z,2020-06-17T23:59:57.2830000Z,0.19236,0.19895,0.18846,0.19315,143789678.39999998,70707
2020-06-19T00:00:00.0000000Z,2020-06-18T00:00:07.5200000Z,2020-06-18T23:59:57.4430000Z,0.19315,0.19325,0.18802,0.18975,83020048.79999998,43527
2020-06-20T00:00:00.0000000Z,2020-06-19T00:00:07.5970000Z,2020-06-19T23:59:51.2340000Z,0.18975,0.19036,0.18658,0.18722,101395871.00000001,50436
2020-06-21T00:00:00.0000000Z,2020-06-20T00:00:00.6420000Z,2020-06-20T23:59:59.3550000Z,0.18724,0.18897,0.18488,0.18792,65244804.2,39486
2020-06-22T00:00:00.0000000Z,2020-06-21T00:00:01.2070000Z,2020-06-21T23:59:59.4430000Z,0.18793,0.18848,0.18565,0.18602,66591992.59999998,37563
2020-06-23T00:00:00.0000000Z,2020-06-22T00:00:01.0270000Z,2020-06-22T23:59:59.6200000Z,0.18602,0.19051,0.18569,0.18928,121678902.79999998,52971
2020-06-24T00:00:00.0000000Z,2020-06-23T00:00:01.1580000Z,2020-06-23T23:59:57.3860000Z,0.18933,0.19042,0.18831,0.18889,80442337.3,44293
2020-06-25T00:00:00.0000000Z,2020-06-24T00:00:02.9970000Z,2020-06-24T23:59:56.3840000Z,0.18889,0.19016,0.1799,0.18348,99814387.30000001,55355
2020-06-26T00:00:00.0000000Z,2020-06-25T00:00:00.2090000Z,2020-06-25T23:59:55.9440000Z,0.18344,0.18414,0.17849,0.18156,83471401.8,47652
2020-06-27T00:00:00.0000000Z,2020-06-26T00:00:01.0960000Z,2020-06-26T23:59:51.9870000Z,0.18156,0.18694,0.17848,0.18249,134171894.10000001,69995
2020-06-28T00:00:00.0000000Z,2020-06-27T00:00:01.2240000Z,2020-06-27T23:59:59.1020000Z,0.18247,0.1835,0.169,0.17509,100119859.40000004,60195
2020-06-29T00:00:00.0000000Z,2020-06-28T00:00:00.6900000Z,2020-06-28T23:59:57.9160000Z,0.1751,0.17983,0.17337,0.17693,79916984.6,46215
2020-06-30T00:00:00.0000000Z,2020-06-29T00:00:01.3770000Z,2020-06-29T23:59:59.6520000Z,0.17694,0.17939,0.17487,0.17726,108091794.80000001,58520
2020-07-01T00:00:00.0000000Z,2020-06-30T00:00:01.7820000Z,2020-06-30T23:59:59.8100000Z,0.17737,0.17775,0.17487,0.17533,63769126.99999999,39972
2020-07-02T00:00:00.0000000Z,2020-07-01T00:00:02.8390000Z,2020-07-01T23:59:54.9680000Z,0.17533,0.17814,0.17373,0.17647,96697381.8,51946
2020-07-03T00:00:00.0000000Z,2020-07-02T00:00:00.2120000Z,2020-07-02T23:59:56.8180000Z,0.17645,0.1777,0.172,0.17477,109348977.69999997,63345
2020-07-04T00:00:00.0000000Z,2020-07-03T00:00:03.2650000Z,2020-07-03T23:59:58.5060000Z,0.17476,0.17865,0.1743,0.1762,93559429.8,60782
2020-07-05T00:00:00.0000000Z,2020-07-04T00:00:00.5780000Z,2020-07-04T23:59:56.9300000Z,0.17618,0.17964,0.17593,0.17808,101070772.19999999,59563
2020-07-06T00:00:00.0000000Z,2020-07-05T00:00:00.7920000Z,2020-07-05T23:59:56.7030000Z,0.1781,0.1788,0.17372,0.17695,109028272.49999999,55659
2020-07-07T00:00:00.0000000Z,2020-07-06T00:00:00.1770000Z,2020-07-06T23:59:57.4250000Z,0.17691,0.18934,0.17644,0.18875,180478497.79999995,92228
2020-07-08T00:00:00.0000000Z,2020-07-07T00:00:00.6150000Z,2020-07-07T23:59:54.1670000Z,0.18876,0.18969,0.18312,0.18508,119136986.10000001,69944
2020-07-09T00:00:00.0000000Z,2020-07-08T00:00:00.0310000Z,2020-07-08T23:59:59.1730000Z,0.18508,0.20669,0.18382,0.20551,340558574.09999996,169765
2020-07-10T00:00:00.0000000Z,2020-07-09T00:00:00.3710000Z,2020-07-09T23:59:59.7440000Z,0.20544,0.21186,0.19667,0.20263,732575167.5999999,345452
2020-07-11T00:00:00.0000000Z,2020-07-10T00:00:03.2920000Z,2020-07-10T23:59:58.6420000Z,0.20263,0.20272,0.19252,0.19909,212898090.1,119526
2020-07-12T00:00:00.0000000Z,2020-07-11T00:00:01.0970000Z,2020-07-11T23:59:39.9530000Z,0.19906,0.20482,0.19792,0.2011,171252017.59999996,97942
2020-07-13T00:00:00.0000000Z,2020-07-12T00:00:01.2050000Z,2020-07-12T23:59:58.1580000Z,0.20112,0.20401,0.19758,0.20128,123496702.10000001,77831
2020-07-14T00:00:00.0000000Z,2020-07-13T00:00:02.2010000Z,2020-07-13T23:59:58.7070000Z,0.20122,0.2066,0.191,0.19867,210692216.40000004,114516
2020-07-15T00:00:00.0000000Z,2020-07-14T00:00:00.6990000Z,2020-07-14T23:59:56.9170000Z,0.19866,0.19978,0.195,0.19909,126120726.20000002,76499
2020-07-16T00:00:00.0000000Z,2020-07-15T00:00:01.2950000Z,2020-07-15T23:59:59.2740000Z,0.19908,0.1999,0.19635,0.19721,97567941.79999998,60968
2020-07-17T00:00:00.0000000Z,2020-07-16T00:00:01.5280000Z,2020-07-16T23:59:57.1140000Z,0.19722,0.19756,0.18822,0.19444,154403446.1,85208
2020-07-18T00:00:00.0000000Z,2020-07-17T00:00:01.4210000Z,2020-07-17T23:59:56.7990000Z,0.19447,0.19824,0.19125,0.1944,119390267.7,68750
2020-07-19T00:00:00.0000000Z,2020-07-18T00:00:01.4250000Z,2020-07-18T23:59:58.8040000Z,0.19441,0.20203,0.19392,0.1999,125668578.89999999,70943
2020-07-20T00:00:00.0000000Z,2020-07-19T00:00:00.5270000Z,2020-07-19T23:59:58.9130000Z,0.19989,0.20205,0.19574,0.19956,117946275.3,64336
2020-07-21T00:00:00.0000000Z,2020-07-20T00:00:00.1320000Z,2020-07-20T23:59:57.3380000Z,0.19961,0.20019,0.19194,0.19465,114187102.00000003,61544
2020-07-22T00:00:00.0000000Z,2020-07-21T00:00:00.3330000Z,2020-07-21T23:59:58.3260000Z,0.19465,0.201,0.19386,0.19949,116436628.09999998,63843
2020-07-23T00:00:00.0000000Z,2020-07-22T00:00:04.5210000Z,2020-07-22T23:59:59.8410000Z,0.19946,0.20441,0.196,0.20348,127274412.29999998,67772
2020-07-24T00:00:00.0000000Z,2020-07-23T00:00:00.2460000Z,2020-07-23T23:59:57.8590000Z,0.20351,0.21584,0.20142,0.20851,231892970.39999998,106526
2020-07-25T00:00:00.0000000Z,2020-07-24T00:00:01.8330000Z,2020-07-24T23:59:58.3880000Z,0.20847,0.20855,0.20189,0.20392,162043579.9,76974
2020-07-26T00:00:00.0000000Z,2020-07-25T00:00:00.9600000Z,2020-07-25T23:59:59.4520000Z,0.20393,0.21756,0.2035,0.21463,237958032.70000002,113462
2020-07-27T00:00:00.0000000Z,2020-07-26T00:00:00.2130000Z,2020-07-26T23:59:59.9260000Z,0.21462,0.22499,0.21255,0.21532,277074358.0,134839
2020-07-28T00:00:00.0000000Z,2020-07-27T00:00:02.8210000Z,2020-07-27T23:59:59.4860000Z,0.21528,0.23,0.20861,0.22437,358365289.20000005,174780
2020-07-29T00:00:00.0000000Z,2020-07-28T00:00:00.2170000Z,2020-07-28T23:59:55.1270000Z,0.22445,0.23476,0.217,0.23029,348097855.6,170224
2020-07-30T00:00:00.0000000Z,2020-07-29T00:00:04.2040000Z,2020-07-29T23:59:59.9780000Z,0.23031,0.25,0.22919,0.24327,423604274.8,206067
2020-07-31T00:00:00.0000000Z,2020-07-30T00:00:04.3150000Z,2020-07-30T23:59:59.1360000Z,0.24323,0.24954,0.233,0.24408,339560922.20000005,173380
2020-08-01T00:00:00.0000000Z,2020-07-31T00:00:00.1070000Z,2020-07-31T23:59:59.2970000Z,0.24407,0.26042,0.24158,0.25939,295712939.1,162247
2020-08-02T00:00:00.0000000Z,2020-08-01T00:00:01.7000000Z,2020-08-01T23:59:58.5620000Z,0.25938,0.29739,0.25557,0.29089,698526256.6999999,328933
2020-08-03T00:00:00.0000000Z,2020-08-02T00:00:00.5720000Z,2020-08-02T23:59:58.8000000Z,0.29089,0.32628,0.2476,0.28803,1089709098.6999998,531939
2020-08-04T00:00:00.0000000Z,2020-08-03T00:00:00.5940000Z,2020-08-03T23:59:59.9470000Z,0.28809,0.31999,0.28357,0.31016,661998402.4,338360
2020-08-05T00:00:00.0000000Z,2020-08-04T00:00:01.3030000Z,2020-08-04T23:59:59.8180000Z,0.31008,0.31926,0.29038,0.30138,523509310.99999994,273494
2020-08-06T00:00:00.0000000Z,2020-08-05T00:00:01.3700000Z,2020-08-05T23:59:58.5440000Z,0.30137,0.30813,0.2908,0.30228,377216325.4,206269
2020-08-07T00:00:00.0000000Z,2020-08-06T00:00:03.4230000Z,2020-08-06T23:59:59.3500000Z,0.30233,0.31126,0.29722,0.30311,315511639.9,183667
2020-08-08T00:00:00.0000000Z,2020-08-07T00:00:00.7460000Z,2020-08-07T23:59:55.8150000Z,0.30309,0.31037,0.27936,0.29437,350058017.3,209518
2020-08-09T00:00:00.0000000Z,2020-08-08T00:00:01.3320000Z,2020-08-08T23:59:59.6350000Z,0.29444,0.2987,0.2898,0.29527,180632239.20000002,116743
2020-08-10T00:00:00.0000000Z,2020-08-09T00:00:00.0410000Z,2020-08-09T23:59:59.6500000Z,0.29532,0.29839,0.28215,0.2879,194741043.20000005,121899
2020-08-11T00:00:00.0000000Z,2020-08-10T00:00:05.9490000Z,2020-08-10T23:59:57.9160000Z,0.28792,0.30008,0.28301,0.29469,357730182.0,171078
2020-08-12T00:00:00.0000000Z,2020-08-11T00:00:00.7940000Z,2020-08-11T23:59:56.7830000Z,0.29468,0.30736,0.26727,0.2831,454328410.00000006,235129
2020-08-13T00:00:00.0000000Z,2020-08-12T00:00:05.5070000Z,2020-08-12T23:59:59.8070000Z,0.28308,0.28737,0.27139,0.28233,301659248.8000001,158764
2020-08-14T00:00:00.0000000Z,2020-08-13T00:00:00.5350000Z,2020-08-13T23:59:59.8710000Z,0.28233,0.29561,0.27243,0.2942,339059725.3,186709
2020-08-15T00:00:00.0000000Z,2020-08-14T00:00:00.2070000Z,2020-08-14T23:59:59.9310000Z,0.2942,0.3073,0.28918,0.29995,419013955.79999995,213849
2020-08-16T00:00:00.0000000Z,2020-08-15T00:00:00.0360000Z,2020-08-15T23:59:58.1460000Z,0.29995,0.30537,0.2907,0.29884,323612283.2,175498
2020-08-17T00:00:00.0000000Z,2020-08-16T00:00:01.0010000Z,2020-08-16T23:59:59.6840000Z,0.2989,0.3048,0.29186,0.30455,272817352.5,162605
2020-08-18T00:00:00.0000000Z,2020-08-17T00:00:01.0140000Z,2020-08-17T23:59:58.6630000Z,0.3046,0.32689,0.29702,0.31539,590939685.0999999,293336
2020-08-19T00:00:00.0000000Z,2020-08-18T00:00:00.3720000Z,2020-08-18T23:59:58.8830000Z,0.31535,0.32156,0.29614,0.30251,404981592.1,218450
2020-08-20T00:00:00.0000000Z,2020-08-19T00:00:00.3240000Z,2020-08-19T23:59:59.3750000Z,0.3025,0.30616,0.27809,0.28975,390558638.4000001,216277
2020-08-21T00:00:00.0000000Z,2020-08-20T00:00:00.6890000Z,2020-08-20T23:59:59.8350000Z,0.28969,0.29465,0.28431,0.29218,217335773.0,120521
2020-08-22T00:00:00.0000000Z,2020-08-21T00:00:00.1950000Z,2020-08-21T23:59:58.9450000Z,0.29217,0.29585,0.27671,0.27933,292921815.90000004,152976
2020-08-23T00:00:00.0000000Z,2020-08-22T00:00:00.8110000Z,2020-08-22T23:59:59.0270000Z,0.27935,0.28663,0.2733,0.28592,199163424.5,109024
2020-08-24T00:00:00.0000000Z,2020-08-23T00:00:00.5480000Z,2020-08-23T23:59:56.6300000Z,0.28589,0.28808,0.27698,0.2848,147758018.39999998,80520
2020-08-25T00:00:00.0000000Z,2020-08-24T00:00:00.6630000Z,2020-08-24T23:59:59.2770000Z,0.2848,0.292,0.28224,0.2884,163849857.2,92702
2020-08-26T00:00:00.0000000Z,2020-08-25T00:00:00.0380000Z,2020-08-25T23:59:56.0170000Z,0.2884,0.28959,0.27,0.27625,234190707.50000003,138205
2020-08-27T00:00:00.0000000Z,2020-08-26T00:00:02.3540000Z,2020-08-26T23:59:48.5460000Z,0.27628,0.28078,0.2739,0.27653,153029000.5,92286
2020-08-28T00:00:00.0000000Z,2020-08-27T00:00:03.4320000Z,2020-08-27T23:59:59.2700000Z,0.27645,0.27833,0.25453,0.26469,271350415.90000004,125529
